"Row.names" "dataset" "equation" "model" "type" "period" "lower" "reps" "run.no" "dep_4" "filename" "success.rate" "sigma" "N_mem" "A_mem" "a.AABW" "b.AABW" "c.AABW" "e.AABW" "a.NADW" "b.NADW" "c.NADW" "e.NADW"
"1" "LIG" "tanh" "UVic" "data" "Holocene" 115.8 1 "19" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.326659468247512 0.906279942110319 -0.0575015815932771 NA NA NA NA -0.491797253235609 0.568086105893127 -0.000159217408228936 -491.51293401757
"1" "LIG" "tanh" "UVic" "data" "Holocene" 115.9 1 "20" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.710352896526947 0.903982971044109 -0.0564323580800069 NA NA NA NA -0.166972556817675 -0.173531503497441 7.46817931734301e-05 94.4257686946337
"1" "LIG" "tanh" "UVic" "data" "Holocene" 116 1 "21" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.208625972501617 0.901896726241892 -0.0570586651194145 NA NA NA NA -0.00361928147776734 -0.0014652523138883 2.40543121088001e-07 1.69487773375872
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121 1 "22" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.193993268660839 0.79676006027422 0.213894179467467 NA NA NA NA 0.00109118749248888 -0.0420544469965568 6.68254979494122e-06 59.7919910177961
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.1 1 "23" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.263289002121745 0.798234424940896 0.203929320918611 NA NA NA NA 0.223985236789963 9.08075070412026 -0.00113400328712938 -18178.0774657917
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.2 1 "24" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.264389545929431 0.800675996326216 0.198766237781432 NA NA NA NA -0.87438868363564 0.00448368890147407 -1.1775061154834e-05 29.4742383373742
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.3 1 "25" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.220173720190842 0.802776663993527 0.195608045020129 NA NA NA NA 0.199439981965824 10.2692211737723 -0.001158088640575 -22741.6980862956
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.4 1 "26" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.523865632677056 0.804612074489404 0.193476825121232 NA NA NA NA -1427.41175709559 -512.945804402723 0.39506635920626 -84813.0232299214
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.5 1 "27" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.25555650233418 0.806073319325897 0.189108664355427 NA NA NA NA -1556.12120960164 378.204212114252 -0.0997178225311126 -380141.284508135
"1" "LIG" "tanh" "UVic" "data" "Holocene" 121.6 1 "28" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.258460390313039 0.80753456416239 0.185217487096693 NA NA NA NA -0.25033958163466 173.488418439092 -0.0191435860048105 -392999.901779379
