"Lat" "Lon" "Ocean_depth" "d13C" "count" "stdev" "run.no"
-2.2 5.1 3891 0.24 1 NA "4"
48.22 -27.06 2558 1.32 2 0 "4"
49.88 -24.24 3883 0.87 2 0.0707106781186548 "4"
37.58 -31.84 2690 1.02333333333333 3 0.204287379280594 "4"
4.87 -43.21 3995 0.945 2 0.37476659402887 "4"
4.95 -42.89 4556 0.281428571428571 7 0.405356985525457 "4"
4.79 -43.04 4341 0.763333333333333 3 0.366787858759438 "4"
4.56 -43.38 3547 0.913333333333333 3 0.0416333199893226 "4"
4.36 -43.7 3164 0.985 2 0.00707106781186548 "4"
4.34 -43.41 3063 1.255 2 0.332340187157677 "4"
4.34 -43.49 2816 1.24 1 NA "4"
4.76 -43.31 3810 0.84 2 0.0282842712474619 "4"
-27.51 -46.47 1268 1.103 2 0.0367695526217005 "4"
33.69 -57.63 4583 0.503 10 0.394463066853047 "4"
12.09 -61.24 1299 0.91 1 NA "4"
38.24 -10.39 4602 0.735 2 0.120208152801713 "4"
40.58 -9.86 2465 1.13 1 NA "4"
37.8 -10.17 3146 0.9485 2 0.0210717820793592 "4"
45.63 -22.75 3625 0.685 2 0.0212132034355964 "4"
-31.46 15.31 1372 0.38 1 NA "4"
18.08 -21.03 3082 1.09 2 0.0707106781186547 "4"
5.46 -44.48 3326 0.88 1 NA "4"
5.46 -43.75 4012 1.14 1 NA "4"
5.98 -43.74 4369 0.64 1 NA "4"
37.82 -9.5 1086 1.27 1 NA "4"
-22.33 11.2 3204 0.75 1 NA "4"
-25.5 11.3 4194 0.412 1 NA "4"
-27.7 -46.52 1567 1.09 2 0.0707106781186547 "4"
-26.7 -43.33 2438 1.328 2 0.0381837661840736 "4"
40.05 -32 2475 1.22 1 NA "4"
14.17 -18.58 3167 0.783333333333333 6 0.230448837416609 "4"
-26.95 -44.67 2069 1.282 1 NA "4"
1.37 -33.48 3824 0.95 1 NA "4"
36.05 -72.38 3942 0.903333333333333 6 0.242706956362331 "4"
11.65 -80.13 3237 0.829 1 NA "4"
18.43 -21.08 3093 1 2 0.0848528137423858 "4"
41.75 -47.35 4100 0.515 2 0.360624458405139 "4"
6.13 -43.44 4503 0.7 1 NA "4"
31.41415 -75.25807 3000 0.626666666666667 3 0.427122152707318 "4"
-36.2667 19.475 2488 0.87 1 NA "4"
49.87776 -24.23811 3871 0.855 2 0.233345237791561 "4"
54.63 -16.35 2209 0.69 1 NA "5"
56.16 -31.99 2295 1 1 NA "5"
53.54 -20.29 2196 1.19 1 NA "5"
53.18 -19.15 2472 1.23 1 NA "5"
52.55 -20.33 2841 1.14 1 NA "5"
54.96 -19.76 1487 1.275 2 0.0777817459305203 "5"
64.8 -29.6 1893 1.1225 8 0.116097249875143 "5"
55.48 -14.68 2161 1.08 1 NA "5"
55.49 -14.7 2168 1.1 1 NA "5"
57.51 -15.85 1134 0.79 1 NA "5"
60.4 -23.64 1984 1.20333333333333 3 0.0757187779440037 "5"
61 -24 1650 1.09 2 0.0424264068711929 "5"
54.25 -16.83 2393 0.98 1 NA "5"
64.78 -29.57 1855 0.91 1 NA "5"
61 -21 2658 1.10666666666667 3 0.239652526240249 "5"
-44.07 -14.21 3770 -0.02 2 0.127279220613579 "5"
-40.94 9.89 4621 0.28 2 0.0282842712474619 "5"
-42.91 8.9 3702 0.13 1 NA "5"
-43.22 11.74 4610 0.24 1 NA "5"
-44.15 -14.23 3783 0.09 4 0.263818119165458 "5"
41.72 -32.85 3427 1.04333333333333 3 0.211974841274462 "5"
6.64 -21.9 3527 0.8 1 NA "5"
4.23 -20.63 3792 0.83 1 NA "5"
3.09 -20.02 4745 0.84 1 NA "5"
2.46 -19.76 5105 0.723333333333333 3 0.210792156716832 "5"
2.47 -19.73 4998 0.91 1 NA "5"
4.31 -20.21 4095 0.63 1 NA "5"
5.26 -21.71 3423 1.045 2 0.148492424049175 "5"
5.91 -44.2 4056 0.6225 4 0.203531324370476 "5"
-21.74 5.42 3772 0.675 2 0.233345237791561 "5"
-21.59 5.03 4453 0.6 1 NA "5"
-3.48 -7.6 4033 0.82 1 NA "5"
1.66 -10.98 4588 0.93 1 NA "5"
-1.67 -12.43 3225 1.07 1 NA "5"
-3.82 -14.9 3984 0.485 2 0.615182899632296 "5"
-3.56 -16.43 4675 0.27 3 0.458257569495584 "5"
-24.48 7.53 4084 0.426666666666667 3 0.156311654502578 "5"
-24.69 7.24 3210 0.69 1 NA "5"
12.44 -18.06 3223 0.62 2 0.0424264068711929 "5"
14.42 -20.54 4202 0.76 1 NA "5"
-2.2 5.1 3891 0.83 1 NA "5"
49.88 -24.24 3883 0.88 2 0.014142135623731 "5"
4.87 -43.21 3995 0.945 2 0.37476659402887 "5"
4.95 -42.89 4556 0.281428571428571 7 0.405356985525457 "5"
4.79 -43.04 4341 0.763333333333333 3 0.366787858759438 "5"
4.56 -43.38 3547 0.745714285714286 7 0.369948516366676 "5"
4.76 -43.31 3810 0.84 2 0.0282842712474619 "5"
33.69 -57.63 4583 0.62 6 0.376085096753381 "5"
38.24 -10.39 4602 0.735 2 0.120208152801713 "5"
45.63 -22.75 3625 0.7 1 NA "5"
3.72 -42.91 3598 1.23 1 NA "5"
5.46 -44.48 3326 0.88 1 NA "5"
5.46 -43.75 4012 1.14 1 NA "5"
5.98 -43.74 4369 0.64 1 NA "5"
-22.33 11.2 3204 0.4 1 NA "5"
-25.5 11.3 4194 0.297857142857143 7 0.118028850387562 "5"
1.37 -33.48 3824 0.87 1 NA "5"
36.05 -72.38 3942 1.09 2 0.0707106781186547 "5"
11.65 -80.13 3237 0.774333333333333 3 0.0725695069111906 "5"
41.75 -47.35 4100 0.8275 4 0.0884590300647706 "5"
6.13 -43.44 4503 0.88 2 0.311126983722081 "5"
49.87776 -24.23811 3871 0.91 3 0.0519615242270663 "5"
-4 10 1000 0.33 1 NA "5"
5.45 -21.14 3160 0.965 2 0.0353553390593274 "5"
4.92 -20.5 2937 1.11 3 0.13 "5"
-22.92 6.04 2505 0.905 2 0.0777817459305202 "5"
-5.78 -10.75 3125 0.943333333333333 3 0.0808290376865476 "5"
-3.56 -12.56 2945 0.9 1 NA "5"
-23.43 11.7 2987 0.37 1 NA "5"
30.63 -12.4 2324 1.05 1 NA "5"
28.89 -13.23 1358 1.03 1 NA "5"
20.75 -18.58 2278 0.8625 4 0.196022957839127 "5"
14.5 -17.95 2384 0.928 5 0.132174127574197 "5"
35.65 -8.06 1765 1.225 2 0.00707106781186548 "5"
21.15 -18.57 2778 0.93 3 0.06557438524302 "5"
15.83 -17.86 2576 0.88 1 NA "5"
23.14 -17.75 2136 0.915 2 0.275771644662754 "5"
25.17 -16.85 2573 1.08333333333333 3 0.0650640709864771 "5"
5.67 -19.85 2862 1.07 1 NA "5"
44.36 -26.54 3050 1.115 2 0.190918830920368 "5"
34.89 -7.82 2022 1.12333333333333 3 0.0305505046330388 "5"
