"Lat" "Lon" "Ocean_depth" "d13C" "count" "stdev" "run.no"
-44.15 -14.23 3783 0.11875 8 0.210063765829 "2"
-4 10 1000 0.303333333333 3 0.141891977692 "2"
41.72 -32.85 3427 1.03555555556 9 0.157409586042 "2"
6.64 -21.9 3527 0.7 5 0.171610023017 "2"
5.45 -21.14 3160 0.8625 4 0.196192932255 "2"
4.23 -20.63 3792 0.806666666667 3 0.106926766216 "2"
3.09 -20.02 4745 0.533333333333 3 0.300222139979 "2"
2.46 -19.76 5105 0.735 4 0.173685539602 "2"
2.47 -19.73 4998 0.818 5 0.126964561985 "2"
4.31 -20.21 4095 0.603333333333 3 0.0251661147842 "2"
4.92 -20.5 2937 1.03333333333 6 0.140665086879 "2"
5.26 -21.71 3423 1.0475 4 0.118427192823 "2"
5.91 -44.2 4056 0.642857142857 7 0.307013261696 "2"
-22.92 6.04 2505 0.862 5 0.0690651865993 "2"
-21.74 5.42 3772 0.648 5 0.254204641972 "2"
-21.59 5.03 4453 0.436666666667 9 0.261772802254 "2"
-3.48 -7.6 4033 0.761818181818 11 0.147974199225 "2"
1.66 -10.98 4588 0.814 5 0.0907193474403 "2"
-1.67 -12.43 3225 0.99 6 0.113313723794 "2"
-5.78 -10.75 3125 0.893 10 0.137683211274 "2"
-3.56 -12.56 2945 0.915714285714 7 0.138907300367 "2"
-3.82 -14.9 3984 0.692 5 0.363964283962 "2"
-3.56 -16.43 4675 0.392 10 0.277640855143 "2"
-24.48 7.53 4084 0.398571428571 7 0.121302455516 "2"
-24.69 7.24 3210 0.655714285714 7 0.108298529208 "2"
-23.43 11.7 2987 0.44375 8 0.191157190366 "2"
30.63 -12.4 2324 0.984 5 0.117601020404 "2"
28.89 -13.23 1358 0.901428571429 7 0.173150086286 "2"
20.75 -18.58 2278 0.764666666667 30 0.181919522437 "2"
14.5 -17.95 2384 0.683409090909 44 0.275790139138 "2"
12.44 -18.06 3223 0.534375 16 0.248702466145 "2"
35.65 -8.06 1765 1.0275 12 0.131295987614 "2"
21.15 -18.57 2778 0.804545454545 11 0.147808229565 "2"
15.83 -17.86 2576 0.835 12 0.216227994151 "2"
23.14 -17.75 2136 0.825789473684 19 0.226478249863 "2"
25.17 -16.85 2573 0.978181818182 11 0.126634764723 "2"
5.67 -19.85 2862 1.07 1 NA "2"
44.36 -26.54 3050 1.01142857143 7 0.153560907724 "2"
34.89 -7.82 2022 1.03142857143 7 0.128118248951 "2"
34.86 -8.13 2460 1.04428571429 7 0.093605046669 "2"
29.98 -10.65 1512 0.98 3 0.168226038413 "2"
21.24 -18.06 1516 0.81 6 0.0750999334221 "2"
14.42 -20.54 4202 0.599090909091 11 0.205594481709 "2"
-2.2 5.1 3891 0.496 5 0.324391738489 "2"
48.22 -27.06 2558 1.25666666667 6 0.10366613076 "2"
49.88 -24.24 3883 0.952962962963 27 0.123095173148 "2"
37.58 -31.84 2690 1.04 9 0.113247516529 "2"
4.87 -43.21 3995 0.451428571429 7 0.392361592218 "2"
4.95 -42.89 4556 0.270833333333 12 0.43833275723 "2"
4.79 -43.04 4341 0.678888888889 9 0.256097854562 "2"
4.56 -43.38 3547 0.73 13 0.342198772645 "2"
4.36 -43.7 3164 0.985 10 0.335435040905 "2"
4.34 -43.41 3063 0.867142857143 7 0.446494280878 "2"
4.34 -43.49 2816 0.951666666667 6 0.197728770458 "2"
4.76 -43.31 3810 0.54625 8 0.241183836227 "2"
-27.51 -46.47 1268 1.04947368421 19 0.120674662912 "2"
33.69 -57.63 4583 0.527346938776 49 0.400753329734 "2"
12.09 -61.24 1299 0.9546875 32 0.175296695495 "2"
38.24 -10.39 4602 0.5 4 0.290631496343 "2"
40.58 -9.86 2465 0.897 10 0.134911493621 "2"
37.8 -10.17 3146 0.746234782609 23 0.229606862838 "2"
45.63 -22.75 3625 0.625714285714 7 0.139625349042 "2"
26.14 -77.23 1320 1.42 2 0.0282842712475 "2"
-31.46 15.31 1372 0.37 5 0.0751664818919 "2"
18.08 -21.03 3082 1.0225 4 0.112063969827 "2"
0.11 -23.23 3806 0.75 1 NA "2"
4.2 -43.49 3040 1.23 1 NA "2"
3.72 -42.91 3598 0.64 2 0.8343860018 "2"
5.46 -44.48 3326 1.04 2 0.22627416998 "2"
5.46 -43.75 4012 0.786666666667 3 0.382796725865 "2"
5.98 -43.74 4369 0.636666666667 3 0.195021366351 "2"
37.82 -9.5 1086 1.27 1 NA "2"
-22.33 11.2 3204 0.44875 8 0.194894660192 "2"
-25.5 11.3 4194 0.271111111111 9 0.11543336221 "2"
-27.7 -46.52 1567 1.09 5 0.101980390272 "2"
-26.7 -43.33 2438 1.04466666667 6 0.434560774422 "2"
40.05 -32 2475 1.175625 16 0.143850327308 "2"
44.07 -40.02 3645 1.0625 4 0.115289490703 "2"
36.51 -23.74 4170 0.82 2 0.169705627485 "2"
14.17 -18.58 3167 0.750769230769 13 0.201802772465 "2"
-26.95 -44.67 2069 1.06483333333 6 0.333567034742 "2"
1.37 -33.48 3824 0.90875 8 0.0631183695245 "2"
36.05 -72.38 3942 0.987333333333 15 0.241645155036 "2"
11.65 -80.13 3237 0.708375 8 0.0862453932517 "2"
-19.7 8.88 2675 0.582 5 0.153525242224 "2"
18.43 -21.08 3093 0.78125 8 0.224527281193 "2"
41.75 -47.35 4100 0.714897959184 49 0.375022901795 "2"
-20.1 9.19 2209 0.6475 8 0.137295302177 "2"
-27.91 -45.88 2504 0.906 5 0.341950288785 "2"
-29.51 -8.31 4546 0.49 2 0.0848528137424 "2"
6.13 -43.44 4503 0.543636363636 11 0.257304206234 "2"
31.41415 -75.25807 3000 0.763125 32 0.328372698366 "2"
37.799833 -10.1665 3146 0.897647058824 17 0.172102055906 "2"
-36.2667 19.475 2488 0.76 3 0.0964365076099 "2"
49.87776 -24.23811 3871 0.9528 25 0.122049170419 "2"
54.63 -16.35 2209 0.711428571429 7 0.161289447002 "3"
56.04 -23.22 2311 1.10666666667 3 0.175594229214 "3"
56.16 -31.99 2295 0.721851851852 27 0.184475077263 "3"
53.54 -20.29 2196 0.973157894737 19 0.167134431308 "3"
53.18 -19.15 2472 0.754857142857 35 0.298016693458 "3"
52.55 -20.33 2841 0.844736842105 19 0.21420054002 "3"
54.96 -19.76 1487 1.206 10 0.31411958091 "3"
