0	NAN
0.02	NAN
0.04	NAN
0.06	NAN
0.07	NAN
0.08	NAN
0.1	NAN
0.11	NAN
0.12	NAN
0.14	NAN
0.15	NAN
0.16	NAN
0.18	NAN
0.2	NAN
0.22	NAN
0.24	NAN
0.26	NAN
0.28	NAN
0.3	NAN
0.32	NAN
0.35	NAN
0.38	NAN
0.4	NAN
0.42	NAN
0.91	NAN
0.93	NAN
0.95	NAN
0.98	NAN
1	NAN
1.02	NAN
1.03	NAN
1.045	NAN
1.05	NAN
1.055	NAN
1.06	NAN
1.07	NAN
1.075	NAN
1.08	NAN
1.09	NAN
1.095	NAN
1.1	NAN
1.11	NAN
1.115	NAN
1.125	NAN
1.135	NAN
1.14	NAN
1.145	NAN
1.155	NAN
1.16	NAN
1.165	NAN
1.17	NAN
1.18	NAN
1.185	NAN
1.19	1.62
1.195	1.41
1.2	1.5
1.205	1.54
1.215	1.55
1.22	1.6
1.225	1.58
1.23	1.38
1.235	NAN
1.245	1.45
1.25	1.63
1.255	1.34
1.26	NAN
1.265	NAN
1.27	1.64
1.275	1.47
1.28	1.53
1.285	1.45
1.29	1.52
1.295	1.38
1.3	1.24
1.31	1.26
1.315	1.38
1.32	1.45
1.325	1.51
1.33	1.4
1.335	1.23
1.34	1.31
1.345	1.35
1.35	1.23
1.36	1.28
1.365	1.13
1.375	1.15
1.38	1.08
1.385	1.24
1.39	1.05
1.395	1.25
1.405	0.91
1.415	1.15
1.42	1.23
1.425	1.06
1.43	1.27
1.435	NAN
1.44	1.15
1.445	1.21
1.45	0.76
1.455	0.93
1.46	0.97
1.465	0.98
1.47	1.28
1.48	NAN
1.485	0.71
1.49	1.37
1.5	NAN
1.51	1.18
1.52	1.08
1.53	0.93
1.55	1.2
1.56	NAN
1.57	NAN
1.58	NAN
1.595	NAN
