0.005	0.33
0.058	nan
0.111	0.38
0.164	nan
0.217	0.23
0.322	0.37
0.428	0.53
0.481	nan
0.534	0.45
0.64	0.57
0.692	nan
0.76	nan
0.763	0.72
0.765	nan
0.775	nan
0.785	nan
0.859	0.06
0.912	nan
0.95	nan
0.965	nan
0.975	nan
1.02	0.25
1.042	0.38
1.064	0.36
1.075	nan
1.086	0.22
1.109	0.28
1.131	0.25
1.153	0.32
1.175	nan
1.186	nan
1.197	0.26
1.219	0.22
1.242	-0.07
1.264	0.25
1.286	0.18
1.297	nan
1.308	0.05
1.33	0.08
1.353	0.09
1.375	0.35
1.397	0.31
1.408	nan
1.419	0.25
1.441	nan
1.463	0.24
1.52	nan
1.56	nan
1.595	0.06
1.606	-0.05
1.617	-0.1
1.628	-0.02
1.639	-0.11
1.65	0.02
1.661	nan
1.683	nan
1.727	nan
1.749	nan
1.76	0.1
1.782	nan
1.815	-0.18
1.836	nan
1.869	-0.01
1.891	nan
1.924	-0.03
1.946	nan
1.979	-0.06
2.001	nan
2.025	nan
2.04	nan
2.055	nan
2.07	nan
2.079	-0.07
2.085	nan
2.116	-0.1
2.173	-0.22
2.232	-0.18
2.29	-0.11
2.292	nan
2.349	-0.29
2.419	-0.08
2.466	-0.13
2.525	nan
2.584	-0.1
