0.035	0.460
0.107	0.390
0.159	0.190
0.159	0.210
0.211	0.460
0.222	0.360
0.232	0.370
0.243	0.450
0.243	0.190
0.243	0.340
0.253	0.410
0.264	0.050
0.264	0.400
0.274	0.450
0.285	0.290
0.295	0.370
0.325	0.400
0.335	0.470
0.345	0.380
0.355	0.360
0.365	0.330
0.375	0.400
0.385	0.360
0.395	0.170
0.405	0.170
0.415	0.240
0.415	0.340
0.415	0.360
0.425	0.420
0.425	-0.030
0.425	0.350
0.435	0.210
0.435	0.320
0.435	0.290
0.445	0.320
0.455	0.350
0.47	0.310
0.505	0.210
0.515	0.120
0.525	-0.050
0.535	0.150
0.545	-0.090
0.555	-0.060
0.565	-0.170
0.575	-0.100
0.585	-0.120
0.595	0.140
0.605	0.030
0.615	-0.150
0.625	-0.100
0.635	0.080
0.645	0.100
0.656	-0.030
0.665	0.030
0.675	-0.080
0.685	-0.050
0.725	-0.100
0.755	-0.060
0.828	-0.420
0.828	-0.160
0.828	-0.270
0.885	-0.140
0.935	-0.380
0.985	-0.080
0.985	-0.170
0.985	-0.310
1.035	-0.230
1.1	-0.140
1.138	-0.160
1.185	-0.230
1.235	-0.060
1.285	-0.120
1.335	-0.270
1.375	0.040
