0.01	0.58
0.01	0.94
0.07	0.68
0.07	1.21
0.1	0.23
0.1	0.47
0.1	0.03
0.13	0.31
0.13	0.23
0.17	-0.05
0.17	-0.25
0.2	-0.25
0.23	0.1
0.23	0.09
0.27	-0.01
0.3	-0.01
0.3	0.34
0.3	0.18
0.33	-0.12
0.33	0.32
0.37	0.14
0.4	0.22
0.43	0.17
0.47	0.28
0.47	0.06
0.5	0.23
0.53	0.16
0.57	0.12
0.57	0.2
0.6	0.08
0.6	0.26
0.64	0.38
0.67	0.17
0.67	0.31
0.7	0.07
0.7	0.15
0.7	0.33
0.73	0.59
0.73	-0.15
0.73	0.45
0.77	0.16
0.77	0.13
0.8	0.08
0.8	0.39
0.83	0.41
0.87	0.2
0.9	0.29
0.93	0.17
0.97	0.49
1	0.17
1	0.11
1.03	0.26
1.07	0.76
1.1	0.68
1.13	0.76
1.13	0.43
1.17	0.55
1.2	0.33
1.23	0.37
1.23	0.49
1.23	0.34
1.27	0.6
1.3	0.6
1.33	0.75
1.33	0.65
