5	71.85	0.84
5.02	72.25	0.76
5.04	72.64	0.56
5.06	73.04	0.83
5.08	73.43	0.63
5.1	73.82	0.97
5.12	74.22	0.8
5.14	74.61	0.96
5.16	75.01	0.87
5.18	75.40	0.75
5.2	75.80	0.64
5.22	76.19	0.74
5.24	76.58	0.49
5.26	76.93	0.8
5.28	77.23	0.64
5.3	77.53	0.62
5.32	77.83	0.71
5.34	78.13	0.62
5.36	78.43	0.62
5.38	78.74	0.17
5.4	79.04	0.35
5.42	79.34	0.73
5.44	79.64	0.87
5.46	79.94	0.85
5.48	80.24	0.5
5.5	80.54	0.75
5.52	80.85	0.64
5.54	81.15	0.96
5.56	81.45	0.61
5.58	81.75	0.55
5.6	82.05	0.87
5.62	82.35	0.56
5.64	82.66	0.67
5.66	82.96	0.87
5.68	83.26	0.85
5.7	83.56	0.82
5.72	83.86	0.74
5.74	84.16	0.82
5.76	84.46	0.69
5.78	84.77	0.53
5.8	85.07	0.49
5.82	85.37	0.59
5.84	85.68	0.28
5.86	86.09	0.5
5.88	86.50	0.4
5.9	86.91	0.31
5.92	87.31	0.62
5.96	88.13	0.54
5.98	88.54	0.7
6	88.94	0.78
6.02	89.35	0.74
6.04	89.76	0.8
6.06	90.17	0.26
6.08	90.57	0.76
6.1	90.98	0.93
6.12	91.39	0.96
6.14	91.80	0.7
6.16	92.20	0.69
6.18	92.61	0.77
6.2	93.02	0.69
6.22	93.43	0.63
6.24	93.78	0.68
6.26	94.02	0.72
6.3	94.50	0.47
6.32	94.74	0.3
6.34	94.98	0.22
6.36	95.22	0.53
6.38	95.46	0.78
6.4	95.70	0.35
6.42	95.94	0.89
6.44	96.18	0.27
6.46	96.42	0.74
6.48	96.66	0.3
6.5	96.90	0.68
6.52	97.14	0.64
6.54	97.38	0.8
6.56	97.62	0.53
6.58	97.86	0.46
6.6	98.10	0.73
6.62	98.34	0.91
6.64	98.58	0.87
6.66	98.82	0.78
6.68	99.06	0.71
6.7	99.30	0.57
6.72	99.54	0.74
6.74	99.78	0.85
6.76	100.02	0.62
6.78	100.26	0.68
6.8	100.49	0.79
6.82	100.73	0.76
6.84	100.97	0.84
6.86	101.21	0.71
6.88	101.45	0.77
6.9	101.69	0.48
6.92	101.93	0.51
6.94	102.17	0.49
6.96	102.41	0.68
6.98	102.65	0.2
7	102.89	0.43
7.02	103.13	0.43
7.04	103.37	0.22
7.06	103.61	0.23
7.08	103.85	-0.34
7.1	104.09	0.48
7.12	104.33	0.68
7.14	104.57	0.61
7.16	104.81	0.3
7.18	105.05	0.54
7.2	105.29	0.64
7.22	105.53	0.53
7.24	105.77	0.23
7.26	106.03	0.54
7.28	106.31	0.36
7.3	106.58	0.6
7.32	106.86	-0.95
7.34	107.14	0.28
7.36	107.41	0.57
7.38	107.69	0.25
7.4	107.96	0.64
7.42	108.24	0.44
7.44	108.51	0.5
7.46	108.79	0.17
7.48	109.06	0.58
7.5	109.34	0.31
7.52	109.61	0.7
7.54	109.89	0.68
7.56	110.17	0.7
7.58	110.44	0.7
7.6	110.72	0.74
7.64	111.27	0.44
7.66	111.54	0.56
7.68	111.82	0.34
7.72	112.37	0.74
7.74	112.65	0.47
7.76	112.92	0.47
7.78	113.20	0.74
7.8	113.47	0.52
7.82	113.75	0.73
7.84	114.02	0.71
7.86	114.30	0.79
7.88	114.57	0.42
7.9	114.85	0.5
7.92	115.13	0.56
7.94	115.40	0.48
7.96	115.68	0.75
7.98	115.95	0.2
8	116.23	0.66
8.02	116.51	0.47
8.04	116.83	0.72
8.06	117.15	0.76
8.08	117.48	0.74
8.1	117.80	0.83
8.12	118.12	0.55
8.14	118.44	0.49
8.16	118.76	0.75
8.18	119.09	0.56
8.2	119.41	0.88
8.22	119.73	0.57
8.24	120.05	0.93
8.26	120.37	0.8
8.28	120.69	0.82
8.3	121.02	1.01
8.32	121.34	0.83
8.34	121.66	0.94
8.36	121.98	0.82
8.38	122.30	0.92
8.4	122.63	0.64
8.41	122.79	0.79
8.42	122.95	0.93
8.43	123.11	0.87
8.44	123.27	0.86
8.45	123.43	0.94
8.46	123.59	0.85
8.47	123.75	0.83
8.48	123.91	0.73
8.49	124.08	0.78
8.5	124.24	0.94
8.51	124.40	0.68
8.52	124.56	0.98
8.53	124.72	0.64
8.54	124.88	0.96
8.55	125.04	0.85
8.56	125.20	0.8
8.57	125.36	0.77
8.58	125.52	0.48
8.59	125.68	0.66
8.6	125.85	0.26
8.61	126.01	0.8
8.62	126.17	0.85
8.63	126.33	0.08
8.64	126.49	-0.3
8.65	126.65	0.79
8.66	126.81	0.82
8.67	126.97	0.85
8.68	127.13	0.67
8.69	127.29	0.87
8.7	127.46	0.27
8.72	127.78	0.8
8.73	127.94	0.68
8.75	128.26	0.53
8.76	128.42	0.74
8.77	128.58	0.57
8.78	128.74	0.91
8.79	128.90	-0.12
8.81	129.23	0.18
8.82	129.48	0.06
8.83	129.76	0.24
8.84	130.05	0.01
8.85	130.33	0.19
8.86	130.62	0.08
8.87	130.90	0.07
8.88	131.18	0.02
8.89	131.47	-0.01
8.9	131.75	0.05
8.91	132.04	0.05
8.92	132.32	0.13
8.93	132.61	0.09
8.94	132.89	0.16
8.95	133.18	0.18
8.96	133.46	0.1
8.97	133.74	0.09
8.98	134.03	0.2
8.99	134.31	0.16
9	134.60	0.15
9.01	134.88	0.12
9.02	135.17	-0.14
9.03	135.45	0.16
9.04	135.72	0.39
9.05	135.98	0.37
9.06	136.24	-0.04
9.07	136.50	0.56
9.08	136.76	-0.01
9.09	137.02	0.6
9.1	137.29	0.32
9.11	137.55	0.5
9.12	137.81	-0.07
9.13	138.07	0.41
9.14	138.33	-0.22
9.15	138.59	0.33
9.16	138.85	0.1
9.17	139.12	0.27
9.18	139.38	0.08
9.19	139.64	0.4
9.2	139.90	0
9.21	140.16	0.25
9.22	140.42	0.06
9.23	140.69	0.12
9.24	140.95	0.08
9.25	141.21	0.21
9.26	141.47	0.25
9.27	141.73	-0.01
9.28	141.99	0.17
9.29	142.26	0.18
9.3	142.52	0.17
9.32	143.04	0.12
9.33	143.30	0.18
9.34	143.56	0.25
9.35	143.83	0.17
9.36	144.07	0.03
9.37	144.28	0.11
9.38	144.50	-0.24
9.39	144.71	0.12
9.4	144.93	0.04
9.41	145.14	0.02
9.42	145.36	0.12
9.43	145.57	-0.11
9.44	145.79	0.28
9.45	146.00	0.22
9.46	146.22	0.08
9.47	146.43	0.05
9.48	146.65	0.18
9.49	146.87	0
9.5	147.08	-0.06
9.51	147.30	0.22
9.52	147.51	-0.01
9.53	147.73	0.03
9.54	147.94	0.26
9.55	148.16	0.31
9.56	148.37	-0.08
9.57	148.59	0.04
9.58	148.80	-0.18
9.59	149.02	0.12
9.6	149.23	-0.08
9.61	149.45	0.03
9.62	149.66	-0.14
9.63	149.88	-0.01
9.64	150.09	-0.07
9.66	150.53	-0.22
9.68	150.96	-0.17
9.69	151.17	-0.09
9.7	151.39	-0.2
9.71	151.60	0.7
9.73	152.03	-0.22
9.74	152.25	-0.15
9.75	152.46	-0.37
9.76	152.68	-0.28
9.77	152.89	-0.18
9.78	153.11	-0.28
9.79	153.32	-0.09
9.8	153.54	-0.17
9.81	153.75	-0.28
9.82	153.97	-0.08
9.83	154.19	-0.2
9.84	154.40	1.15
9.85	154.62	-0.16
9.86	154.83	0.14
9.87	155.05	-0.37
9.88	155.26	-0.07
9.9	155.69	-0.04
9.91	155.91	-0.21
9.92	156.12	-0.21
9.93	156.34	-0.38
9.94	156.55	-0.02
9.95	156.77	0.1
9.96	156.98	-0.06
9.98	157.41	0.54
9.99	157.63	0.09
10	157.85	0.43
10.01	158.06	0.27
10.02	158.28	0.1
10.03	158.49	0.11
10.04	158.71	0.04
10.05	158.92	0.51
10.06	159.14	-0.18
10.07	159.35	0.37
10.08	159.57	0.22
10.09	159.78	-0.07
10.1	160.00	0.28
10.11	160.21	0.05
10.12	160.43	0.26
10.13	160.64	0.13
10.14	160.86	0.58
10.15	161.07	0.5
10.16	161.29	0.22
10.17	161.51	0.23
10.18	161.72	-0.52
10.19	161.94	0.13
10.2	162.15	0.44
10.21	162.37	-0.33
10.22	162.58	-0.14
10.23	162.80	0
10.24	163.01	-0.07
10.25	163.23	0.06
10.26	163.44	0.46
10.27	163.66	-0.15
10.28	163.87	0.15
10.29	164.09	-0.23
10.3	164.30	0.07
10.31	164.52	-0.05
10.32	164.73	0.1
10.34	165.17	-0.14
10.36	165.60	0.32
10.38	166.03	0.34
10.4	166.46	0.38
10.42	166.89	0.1
10.43	167.10	0.04
10.44	167.32	0.48
10.45	167.53	0.32
10.46	167.75	0.3
10.47	167.96	0.3
10.48	168.18	0.06
10.49	168.39	0.23
10.5	168.61	0.34
10.51	168.82	-0.08
10.52	169.04	0.1
10.53	169.26	0.25
10.54	169.47	0.28
10.55	169.69	0.12
10.56	169.90	0.27
10.57	170.12	0.31
10.58	170.33	0.19
10.59	170.55	-0.07
10.6	170.76	0.3
10.61	170.98	-0.18
10.62	171.19	0.11
10.63	171.41	0.06
10.64	171.62	0
10.65	171.84	0.15
10.66	172.05	-0.13
10.67	172.27	0.36
10.68	172.48	0
10.69	172.70	-0.09
10.7	172.92	0.05
10.71	173.13	0.28
10.73	173.56	0.07
10.74	173.78	0
10.75	173.99	-0.14
10.76	174.21	0.29
10.77	174.42	-0.12
10.78	174.64	0.56
10.79	174.85	0.23
10.8	175.07	-0.09
10.81	175.28	0.41
10.82	175.50	0.05
10.83	175.71	0.01
10.84	175.93	0.1
10.85	176.14	0.15
10.86	176.36	0.16
10.87	176.58	-0.07
10.88	176.79	0.12
10.89	177.01	0.46
10.9	177.22	0.18
10.91	177.44	0.26
10.92	177.65	0.12
10.93	177.87	0.26
10.94	178.08	0.07
10.95	178.30	0.25
10.96	178.51	-0.08
10.97	178.73	0.13
10.98	178.94	0.16
10.99	179.16	0.22
11	179.37	0.07
11.01	179.59	-0.21
11.02	179.80	-0.1
11.03	180.02	0.07
11.04	180.24	-0.19
11.05	180.45	-0.11
11.06	180.67	-0.16
11.07	180.88	-0.09
11.08	181.10	0.27
11.09	181.31	-0.46
11.11	181.74	-0.15
11.12	181.96	-0.07
11.13	182.17	0.06
11.14	182.39	0.02
11.15	182.60	0.58
11.16	182.82	-0.19
11.18	183.25	0.34
11.19	183.46	0.19
11.2	183.68	-0.03
11.22	184.11	0.03
11.23	184.33	0.24
11.24	184.54	0.18
11.25	184.76	-0.09
11.26	184.97	0.1
11.27	185.19	0.1
11.28	185.40	0.2
11.29	185.62	0.09
11.3	185.83	0.11
11.31	186.05	0.11
11.32	186.26	0
11.33	186.48	-0.21
11.35	186.91	0.19
11.37	187.34	-0.57
11.38	187.56	0.15
11.39	187.77	-0.04
11.4	187.99	0.08
11.41	188.20	0.55
11.42	188.42	0.31
11.43	188.63	0.28
11.45	189.06	0.56
11.46	189.28	0.37
11.47	189.49	0.26
11.48	189.71	0.42
11.49	189.92	0.13
11.5	190.14	-0.05
11.51	190.35	0.16
11.52	190.57	0.41
11.53	190.78	0.24
11.54	191.00	0.3
11.55	191.11	0.44
11.56	191.23	0.17
11.57	191.34	0.65
11.58	191.45	0.62
11.59	191.57	0.17
11.6	191.68	0.45
11.61	191.80	0.29
11.62	191.91	0.76
11.63	192.02	0.14
11.64	192.14	0.26
11.65	192.25	0.27
11.66	192.36	0.17
11.67	192.48	0.53
11.68	192.59	0.4
11.69	192.70	0.54
11.7	192.82	0.73
11.71	192.93	0.41
11.72	193.05	0.44
11.73	193.16	0.31
11.74	193.27	0.17
11.75	193.39	-0.85
11.76	193.50	0.45
11.77	193.61	0.61
11.79	193.84	0.59
11.8	193.95	0.58
11.81	194.07	0.31
11.82	194.18	0.17
11.83	194.30	0.52
11.84	194.41	0.25
11.85	194.52	0.66
