"Lat" "Lon" "Ocean_depth" "d13C" "count" "stdev" "run.no"
61 -21 2658 0.93 1 NA "33"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "33"
-44.15 -14.23 3783 0.31 1 NA "33"
5.91 -44.2 4056 1.1 1 NA "33"
-3.48 -7.6 4033 0.71 1 NA "33"
1.66 -10.98 4588 0.78 1 NA "33"
-5.78 -10.75 3125 0.68 1 NA "33"
-3.56 -16.43 4675 0.03 1 NA "33"
-23.43 11.7 2987 0.39 1 NA "33"
30.63 -12.4 2324 0.72 1 NA "33"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "33"
5.67 -19.85 2862 0.84 1 NA "33"
49.88 -24.24 3883 0.594 5 0.224899977767896 "33"
-31.46 15.31 1372 0.23 1 NA "33"
-22.33 11.2 3204 0.51 1 NA "33"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "33"
44.07 -40.02 3645 0.94 1 NA "33"
41.75 -47.35 4100 0.386 5 0.272635287517959 "33"
-20.1 9.19 2209 0.45 1 NA "33"
-27.91 -45.88 2504 0.44 1 NA "33"
-29.51 -8.31 4546 0.14 1 NA "33"
6.13 -43.44 4503 -0.34 1 NA "33"
-1.34 -11.9733 3911 0.23 1 NA "33"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "33"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "33"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "33"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "33"
56.16 -31.99 2295 0.9 1 NA "34"
53.54 -20.29 2196 0.88 1 NA "34"
53.18 -19.15 2472 0.8 1 NA "34"
57.51 -15.85 1134 0.3 1 NA "34"
60.4 -23.64 1984 0.91 1 NA "34"
61 -24 1650 -1.17 1 NA "34"
61 -21 2658 0.93 1 NA "34"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "34"
-44.15 -14.23 3783 0.31 1 NA "34"
5.91 -44.2 4056 1.1 1 NA "34"
-3.48 -7.6 4033 0.71 1 NA "34"
1.66 -10.98 4588 0.78 1 NA "34"
-5.78 -10.75 3125 0.68 1 NA "34"
-3.56 -16.43 4675 0.03 1 NA "34"
-23.43 11.7 2987 0.39 1 NA "34"
30.63 -12.4 2324 0.72 1 NA "34"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "34"
5.67 -19.85 2862 0.84 1 NA "34"
49.88 -24.24 3883 0.594 5 0.224899977767896 "34"
-31.46 15.31 1372 0.23 1 NA "34"
-22.33 11.2 3204 0.51 1 NA "34"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "34"
44.07 -40.02 3645 0.94 1 NA "34"
41.75 -47.35 4100 0.386 5 0.272635287517959 "34"
-20.1 9.19 2209 0.45 1 NA "34"
-27.91 -45.88 2504 0.44 1 NA "34"
-29.51 -8.31 4546 0.14 1 NA "34"
6.13 -43.44 4503 -0.34 1 NA "34"
-1.34 -11.9733 3911 0.23 1 NA "34"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "34"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "34"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "34"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "34"
56.16 -31.99 2295 0.9 1 NA "35"
53.54 -20.29 2196 0.88 1 NA "35"
53.18 -19.15 2472 0.8 1 NA "35"
57.51 -15.85 1134 0.3 1 NA "35"
60.4 -23.64 1984 0.91 1 NA "35"
61 -24 1650 -1.17 1 NA "35"
61 -21 2658 0.93 1 NA "35"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "35"
-44.15 -14.23 3783 0.31 1 NA "35"
5.91 -44.2 4056 1.1 1 NA "35"
-3.48 -7.6 4033 0.71 1 NA "35"
1.66 -10.98 4588 0.78 1 NA "35"
-5.78 -10.75 3125 0.68 1 NA "35"
-3.56 -16.43 4675 0.03 1 NA "35"
-23.43 11.7 2987 0.39 1 NA "35"
30.63 -12.4 2324 0.72 1 NA "35"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "35"
5.67 -19.85 2862 0.84 1 NA "35"
49.88 -24.24 3883 0.594 5 0.224899977767896 "35"
-31.46 15.31 1372 0.23 1 NA "35"
-22.33 11.2 3204 0.51 1 NA "35"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "35"
44.07 -40.02 3645 0.94 1 NA "35"
41.75 -47.35 4100 0.386 5 0.272635287517959 "35"
-20.1 9.19 2209 0.45 1 NA "35"
-27.91 -45.88 2504 0.44 1 NA "35"
-29.51 -8.31 4546 0.14 1 NA "35"
6.13 -43.44 4503 -0.34 1 NA "35"
-1.34 -11.9733 3911 0.23 1 NA "35"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "35"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "35"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "35"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "35"
56.16 -31.99 2295 0.9 1 NA "36"
53.54 -20.29 2196 0.88 1 NA "36"
53.18 -19.15 2472 0.8 1 NA "36"
57.51 -15.85 1134 0.3 1 NA "36"
60.4 -23.64 1984 0.91 1 NA "36"
61 -24 1650 -1.17 1 NA "36"
61 -21 2658 0.93 1 NA "36"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "36"
-44.15 -14.23 3783 0.31 1 NA "36"
5.91 -44.2 4056 1.1 1 NA "36"
-3.48 -7.6 4033 0.71 1 NA "36"
1.66 -10.98 4588 0.78 1 NA "36"
-5.78 -10.75 3125 0.68 1 NA "36"
-3.56 -16.43 4675 0.03 1 NA "36"
-23.43 11.7 2987 0.39 1 NA "36"
30.63 -12.4 2324 0.72 1 NA "36"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "36"
5.67 -19.85 2862 0.84 1 NA "36"
49.88 -24.24 3883 0.594 5 0.224899977767896 "36"
-31.46 15.31 1372 0.23 1 NA "36"
-22.33 11.2 3204 0.51 1 NA "36"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "36"
44.07 -40.02 3645 0.94 1 NA "36"
41.75 -47.35 4100 0.386 5 0.272635287517959 "36"
-20.1 9.19 2209 0.45 1 NA "36"
-27.91 -45.88 2504 0.44 1 NA "36"
-29.51 -8.31 4546 0.14 1 NA "36"
6.13 -43.44 4503 -0.34 1 NA "36"
-1.34 -11.9733 3911 0.23 1 NA "36"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "36"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "36"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "36"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "36"
56.16 -31.99 2295 0.9 1 NA "37"
53.54 -20.29 2196 0.88 1 NA "37"
53.18 -19.15 2472 0.8 1 NA "37"
57.51 -15.85 1134 0.3 1 NA "37"
60.4 -23.64 1984 0.91 1 NA "37"
61 -24 1650 -1.17 1 NA "37"
61 -21 2658 0.93 1 NA "37"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "37"
-44.15 -14.23 3783 0.31 1 NA "37"
5.91 -44.2 4056 1.1 1 NA "37"
-3.48 -7.6 4033 0.71 1 NA "37"
1.66 -10.98 4588 0.78 1 NA "37"
-5.78 -10.75 3125 0.68 1 NA "37"
-3.56 -16.43 4675 0.03 1 NA "37"
-23.43 11.7 2987 0.39 1 NA "37"
30.63 -12.4 2324 0.72 1 NA "37"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "37"
5.67 -19.85 2862 0.84 1 NA "37"
49.88 -24.24 3883 0.594 5 0.224899977767896 "37"
-31.46 15.31 1372 0.23 1 NA "37"
-22.33 11.2 3204 0.51 1 NA "37"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "37"
44.07 -40.02 3645 0.94 1 NA "37"
41.75 -47.35 4100 0.386 5 0.272635287517959 "37"
-20.1 9.19 2209 0.45 1 NA "37"
-27.91 -45.88 2504 0.44 1 NA "37"
-29.51 -8.31 4546 0.14 1 NA "37"
6.13 -43.44 4503 -0.34 1 NA "37"
-1.34 -11.9733 3911 0.23 1 NA "37"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "37"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "37"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "37"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "37"
56.16 -31.99 2295 0.9 1 NA "38"
53.54 -20.29 2196 0.88 1 NA "38"
53.18 -19.15 2472 0.8 1 NA "38"
57.51 -15.85 1134 0.3 1 NA "38"
60.4 -23.64 1984 0.91 1 NA "38"
61 -24 1650 -1.17 1 NA "38"
61 -21 2658 0.93 1 NA "38"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "38"
-44.15 -14.23 3783 0.31 1 NA "38"
5.91 -44.2 4056 1.1 1 NA "38"
-3.48 -7.6 4033 0.71 1 NA "38"
1.66 -10.98 4588 0.78 1 NA "38"
-5.78 -10.75 3125 0.68 1 NA "38"
-3.56 -16.43 4675 0.03 1 NA "38"
-23.43 11.7 2987 0.39 1 NA "38"
30.63 -12.4 2324 0.72 1 NA "38"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "38"
5.67 -19.85 2862 0.84 1 NA "38"
49.88 -24.24 3883 0.594 5 0.224899977767896 "38"
-31.46 15.31 1372 0.23 1 NA "38"
-22.33 11.2 3204 0.51 1 NA "38"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "38"
44.07 -40.02 3645 0.94 1 NA "38"
41.75 -47.35 4100 0.386 5 0.272635287517959 "38"
-20.1 9.19 2209 0.45 1 NA "38"
-27.91 -45.88 2504 0.44 1 NA "38"
-29.51 -8.31 4546 0.14 1 NA "38"
6.13 -43.44 4503 -0.34 1 NA "38"
-1.34 -11.9733 3911 0.23 1 NA "38"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "38"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "38"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "38"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "38"
56.16 -31.99 2295 0.9 1 NA "39"
53.54 -20.29 2196 0.88 1 NA "39"
53.18 -19.15 2472 0.8 1 NA "39"
57.51 -15.85 1134 0.3 1 NA "39"
60.4 -23.64 1984 0.91 1 NA "39"
61 -24 1650 -1.17 1 NA "39"
61 -21 2658 0.93 1 NA "39"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "39"
-44.15 -14.23 3783 0.31 1 NA "39"
5.91 -44.2 4056 1.1 1 NA "39"
-3.48 -7.6 4033 0.71 1 NA "39"
1.66 -10.98 4588 0.78 1 NA "39"
-5.78 -10.75 3125 0.68 1 NA "39"
-3.56 -16.43 4675 0.03 1 NA "39"
-23.43 11.7 2987 0.39 1 NA "39"
30.63 -12.4 2324 0.72 1 NA "39"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "39"
5.67 -19.85 2862 0.84 1 NA "39"
49.88 -24.24 3883 0.594 5 0.224899977767896 "39"
-31.46 15.31 1372 0.23 1 NA "39"
-22.33 11.2 3204 0.51 1 NA "39"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "39"
44.07 -40.02 3645 0.94 1 NA "39"
41.75 -47.35 4100 0.386 5 0.272635287517959 "39"
-20.1 9.19 2209 0.45 1 NA "39"
-27.91 -45.88 2504 0.44 1 NA "39"
-29.51 -8.31 4546 0.14 1 NA "39"
6.13 -43.44 4503 -0.34 1 NA "39"
-1.34 -11.9733 3911 0.23 1 NA "39"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "39"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "39"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "39"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "39"
56.16 -31.99 2295 0.9 1 NA "40"
53.54 -20.29 2196 0.88 1 NA "40"
53.18 -19.15 2472 0.8 1 NA "40"
57.51 -15.85 1134 0.3 1 NA "40"
60.4 -23.64 1984 0.91 1 NA "40"
61 -24 1650 -1.17 1 NA "40"
61 -21 2658 0.93 1 NA "40"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "40"
-44.15 -14.23 3783 0.31 1 NA "40"
5.91 -44.2 4056 1.1 1 NA "40"
-3.48 -7.6 4033 0.71 1 NA "40"
1.66 -10.98 4588 0.78 1 NA "40"
-5.78 -10.75 3125 0.68 1 NA "40"
-3.56 -16.43 4675 0.03 1 NA "40"
-23.43 11.7 2987 0.39 1 NA "40"
30.63 -12.4 2324 0.72 1 NA "40"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "40"
5.67 -19.85 2862 0.84 1 NA "40"
49.88 -24.24 3883 0.594 5 0.224899977767896 "40"
-31.46 15.31 1372 0.23 1 NA "40"
-22.33 11.2 3204 0.51 1 NA "40"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "40"
44.07 -40.02 3645 0.94 1 NA "40"
41.75 -47.35 4100 0.386 5 0.272635287517959 "40"
-20.1 9.19 2209 0.45 1 NA "40"
-27.91 -45.88 2504 0.44 1 NA "40"
-29.51 -8.31 4546 0.14 1 NA "40"
6.13 -43.44 4503 -0.34 1 NA "40"
-1.34 -11.9733 3911 0.23 1 NA "40"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "40"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "40"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "40"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "40"
56.16 -31.99 2295 0.9 1 NA "41"
53.54 -20.29 2196 0.88 1 NA "41"
53.18 -19.15 2472 0.8 1 NA "41"
57.51 -15.85 1134 0.3 1 NA "41"
60.4 -23.64 1984 0.91 1 NA "41"
61 -24 1650 -1.17 1 NA "41"
61 -21 2658 0.93 1 NA "41"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "41"
-44.15 -14.23 3783 0.31 1 NA "41"
5.91 -44.2 4056 1.1 1 NA "41"
-3.48 -7.6 4033 0.71 1 NA "41"
1.66 -10.98 4588 0.78 1 NA "41"
-5.78 -10.75 3125 0.68 1 NA "41"
-3.56 -16.43 4675 0.03 1 NA "41"
-23.43 11.7 2987 0.39 1 NA "41"
30.63 -12.4 2324 0.72 1 NA "41"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "41"
5.67 -19.85 2862 0.84 1 NA "41"
49.88 -24.24 3883 0.594 5 0.224899977767896 "41"
-31.46 15.31 1372 0.23 1 NA "41"
-22.33 11.2 3204 0.51 1 NA "41"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "41"
44.07 -40.02 3645 0.94 1 NA "41"
41.75 -47.35 4100 0.386 5 0.272635287517959 "41"
-20.1 9.19 2209 0.45 1 NA "41"
-27.91 -45.88 2504 0.44 1 NA "41"
-29.51 -8.31 4546 0.14 1 NA "41"
6.13 -43.44 4503 -0.34 1 NA "41"
-1.34 -11.9733 3911 0.23 1 NA "41"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "41"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "41"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "41"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "41"
56.16 -31.99 2295 0.9 1 NA "42"
53.54 -20.29 2196 0.88 1 NA "42"
53.18 -19.15 2472 0.8 1 NA "42"
57.51 -15.85 1134 0.3 1 NA "42"
60.4 -23.64 1984 0.91 1 NA "42"
61 -24 1650 -1.17 1 NA "42"
61 -21 2658 0.93 1 NA "42"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "42"
-44.15 -14.23 3783 0.31 1 NA "42"
5.91 -44.2 4056 1.1 1 NA "42"
-3.48 -7.6 4033 0.71 1 NA "42"
1.66 -10.98 4588 0.78 1 NA "42"
-5.78 -10.75 3125 0.68 1 NA "42"
-3.56 -16.43 4675 0.03 1 NA "42"
-23.43 11.7 2987 0.39 1 NA "42"
30.63 -12.4 2324 0.72 1 NA "42"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "42"
5.67 -19.85 2862 0.84 1 NA "42"
49.88 -24.24 3883 0.594 5 0.224899977767896 "42"
-31.46 15.31 1372 0.23 1 NA "42"
-22.33 11.2 3204 0.51 1 NA "42"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "42"
44.07 -40.02 3645 0.94 1 NA "42"
41.75 -47.35 4100 0.386 5 0.272635287517959 "42"
-20.1 9.19 2209 0.45 1 NA "42"
-27.91 -45.88 2504 0.44 1 NA "42"
-29.51 -8.31 4546 0.14 1 NA "42"
6.13 -43.44 4503 -0.34 1 NA "42"
-1.34 -11.9733 3911 0.23 1 NA "42"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "42"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "42"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "42"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "42"
56.16 -31.99 2295 0.9 1 NA "43"
53.54 -20.29 2196 0.88 1 NA "43"
53.18 -19.15 2472 0.8 1 NA "43"
57.51 -15.85 1134 0.3 1 NA "43"
60.4 -23.64 1984 0.91 1 NA "43"
61 -24 1650 -1.17 1 NA "43"
61 -21 2658 0.93 1 NA "43"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "43"
-44.15 -14.23 3783 0.31 1 NA "43"
5.91 -44.2 4056 1.1 1 NA "43"
-3.48 -7.6 4033 0.71 1 NA "43"
1.66 -10.98 4588 0.78 1 NA "43"
-5.78 -10.75 3125 0.68 1 NA "43"
-3.56 -16.43 4675 0.03 1 NA "43"
-23.43 11.7 2987 0.39 1 NA "43"
30.63 -12.4 2324 0.72 1 NA "43"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "43"
5.67 -19.85 2862 0.84 1 NA "43"
49.88 -24.24 3883 0.594 5 0.224899977767896 "43"
-31.46 15.31 1372 0.23 1 NA "43"
-22.33 11.2 3204 0.51 1 NA "43"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "43"
44.07 -40.02 3645 0.94 1 NA "43"
41.75 -47.35 4100 0.386 5 0.272635287517959 "43"
-20.1 9.19 2209 0.45 1 NA "43"
-27.91 -45.88 2504 0.44 1 NA "43"
-29.51 -8.31 4546 0.14 1 NA "43"
6.13 -43.44 4503 -0.34 1 NA "43"
-1.34 -11.9733 3911 0.23 1 NA "43"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "43"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "43"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "43"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "43"
56.16 -31.99 2295 0.9 1 NA "44"
53.54 -20.29 2196 0.88 1 NA "44"
53.18 -19.15 2472 0.8 1 NA "44"
57.51 -15.85 1134 0.3 1 NA "44"
60.4 -23.64 1984 0.91 1 NA "44"
61 -24 1650 -1.17 1 NA "44"
61 -21 2658 0.93 1 NA "44"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "44"
-44.15 -14.23 3783 0.31 1 NA "44"
5.91 -44.2 4056 1.1 1 NA "44"
-3.48 -7.6 4033 0.71 1 NA "44"
1.66 -10.98 4588 0.78 1 NA "44"
-5.78 -10.75 3125 0.68 1 NA "44"
-3.56 -16.43 4675 0.03 1 NA "44"
-23.43 11.7 2987 0.39 1 NA "44"
30.63 -12.4 2324 0.72 1 NA "44"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "44"
5.67 -19.85 2862 0.84 1 NA "44"
49.88 -24.24 3883 0.594 5 0.224899977767896 "44"
-31.46 15.31 1372 0.23 1 NA "44"
-22.33 11.2 3204 0.51 1 NA "44"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "44"
44.07 -40.02 3645 0.94 1 NA "44"
41.75 -47.35 4100 0.386 5 0.272635287517959 "44"
-20.1 9.19 2209 0.45 1 NA "44"
-27.91 -45.88 2504 0.44 1 NA "44"
-29.51 -8.31 4546 0.14 1 NA "44"
6.13 -43.44 4503 -0.34 1 NA "44"
-1.34 -11.9733 3911 0.23 1 NA "44"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "44"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "44"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "44"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "44"
56.16 -31.99 2295 0.9 1 NA "45"
53.54 -20.29 2196 0.88 1 NA "45"
53.18 -19.15 2472 0.8 1 NA "45"
57.51 -15.85 1134 0.3 1 NA "45"
60.4 -23.64 1984 0.91 1 NA "45"
61 -24 1650 -1.17 1 NA "45"
61 -21 2658 0.93 1 NA "45"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "45"
-44.15 -14.23 3783 0.31 1 NA "45"
5.91 -44.2 4056 1.1 1 NA "45"
-3.48 -7.6 4033 0.71 1 NA "45"
1.66 -10.98 4588 0.78 1 NA "45"
-5.78 -10.75 3125 0.68 1 NA "45"
-3.56 -16.43 4675 0.03 1 NA "45"
-23.43 11.7 2987 0.39 1 NA "45"
30.63 -12.4 2324 0.72 1 NA "45"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "45"
5.67 -19.85 2862 0.84 1 NA "45"
49.88 -24.24 3883 0.594 5 0.224899977767896 "45"
-31.46 15.31 1372 0.23 1 NA "45"
-22.33 11.2 3204 0.51 1 NA "45"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "45"
44.07 -40.02 3645 0.94 1 NA "45"
41.75 -47.35 4100 0.386 5 0.272635287517959 "45"
-20.1 9.19 2209 0.45 1 NA "45"
-27.91 -45.88 2504 0.44 1 NA "45"
-29.51 -8.31 4546 0.14 1 NA "45"
6.13 -43.44 4503 -0.34 1 NA "45"
-1.34 -11.9733 3911 0.23 1 NA "45"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "45"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "45"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "45"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "45"
56.16 -31.99 2295 0.9 1 NA "46"
53.54 -20.29 2196 0.88 1 NA "46"
53.18 -19.15 2472 0.8 1 NA "46"
57.51 -15.85 1134 0.3 1 NA "46"
60.4 -23.64 1984 0.91 1 NA "46"
61 -24 1650 -1.17 1 NA "46"
61 -21 2658 0.93 1 NA "46"
-40.94 9.89 4621 -0.4025 4 0.185180092522568 "46"
-44.15 -14.23 3783 0.31 1 NA "46"
5.91 -44.2 4056 1.1 1 NA "46"
-3.48 -7.6 4033 0.71 1 NA "46"
1.66 -10.98 4588 0.78 1 NA "46"
-5.78 -10.75 3125 0.68 1 NA "46"
-3.56 -16.43 4675 0.03 1 NA "46"
-23.43 11.7 2987 0.39 1 NA "46"
30.63 -12.4 2324 0.72 1 NA "46"
25.17 -16.85 2573 0.703333333333333 3 0.0351188458428424 "46"
5.67 -19.85 2862 0.84 1 NA "46"
49.88 -24.24 3883 0.594 5 0.224899977767896 "46"
-31.46 15.31 1372 0.23 1 NA "46"
-22.33 11.2 3204 0.51 1 NA "46"
40.05 -32 2475 0.870443333333333 3 0.185707516361975 "46"
44.07 -40.02 3645 0.94 1 NA "46"
41.75 -47.35 4100 0.386 5 0.272635287517959 "46"
-20.1 9.19 2209 0.45 1 NA "46"
-27.91 -45.88 2504 0.44 1 NA "46"
-29.51 -8.31 4546 0.14 1 NA "46"
6.13 -43.44 4503 -0.34 1 NA "46"
-1.34 -11.9733 3911 0.23 1 NA "46"
31.41415 -75.25807 3000 0.75 2 0.197989898732233 "46"
37.799833 -10.1665 3146 0.28 4 0.122474487139159 "46"
33.683333 -57.616667 4584 0.5835 2 0.311834090503267 "46"
49.87776 -24.23811 3871 0.592 10 0.311334047108389 "46"
