"Row.names" "dataset" "equation" "model" "type" "period" "reps" "run.no" "dep_4" "filename" "success.rate" "sigma" "N_mem" "A_mem" "a.AABW" "b.AABW" "c.AABW" "e.AABW" "a.NADW" "b.NADW" "c.NADW" "e.NADW" "lower" "upper"
"1" "LIG" "tanh" "UVic" "data" "Holocene" 22 "22" NA "22_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370131352 0.507142857142857 -0.04625 NA NA NA NA -0.0301633897322265 -0.00543339625149601 9.50981714585434e-07 4.71905033670718 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 23 "23" NA "23_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.390498748988191 0.507142857142857 -0.04625 NA NA NA NA 0.0792216711138344 0.600378643443582 -0.000169505213610488 -502.224439164154 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 24 "24" NA "24_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.393165108066878 0.507142857142857 -0.04625 NA NA NA NA -0.27020779220259 0.792301561759216 -0.000220305355137469 -681.852262392028 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 25 "25" NA "25_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.410403731741799 0.507142857142857 -0.04625 NA NA NA NA -3.55134226154521 0.771885497704657 -0.000201906585093893 -786.294897153848 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 26 "26" NA "26_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370170703 0.507142857142857 -0.04625 NA NA NA NA -0.0301632582314311 -0.00543332495737247 9.50969372208742e-07 4.71897934562444 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 27 "27" NA "27_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.390372210582282 0.507142857142857 -0.04625 NA NA NA NA 0.0155134358824131 0.205464175437213 -5.76790768168223e-05 -172.888109578703 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 28 "28" NA "28_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.406907254851957 0.507142857142857 -0.04625 NA NA NA NA -2.17527043284614 8.28847517233 -0.00230215738566532 -7106.12721965015 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 29 "29" NA "29_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.421736723092155 0.507142857142857 -0.04625 NA NA NA NA -0.742496215611493 0.0828395749037326 -2.03904023225748e-05 -97.0303003901211 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 30 "30" NA "30_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370127997 0.507142857142857 -0.04625 NA NA NA NA -0.0301633484598146 -0.00543340914069024 9.5098364800336e-07 4.71906539635546 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 31 "31" NA "31_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.997982957919637 0.507142857142857 -0.04625 NA NA NA NA 120.853880825642 -16.9500338107526 0.00427520443627145 19009.8145150661 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 32 "32" NA "32_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.395327202254274 0.507142857142857 -0.04625 NA NA NA NA -0.493992002031951 1.23528331757582 -0.000343692989699373 -1066.57583785326 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 33 "33" NA "33_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370239113 0.507142857142857 -0.04625 NA NA NA NA -0.0301631517185588 -0.00543319533055245 9.5094747649374e-07 4.71884584379424 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 34 "34" NA "34_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.40567975024786 0.507142857142857 -0.04625 NA NA NA NA -0.544108128565931 0.0993518289758167 -2.54521226038765e-05 -104.831035810836 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 35 "35" NA "35_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.36858637013742 0.507142857142857 -0.04625 NA NA NA NA -0.0301632995414514 -0.00543339316383311 9.50980857396128e-07 4.71905023823762 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 36 "36" NA "36_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370209692 0.507142857142857 -0.04625 NA NA NA NA -0.030166167670276 -0.00543678699232011 9.51554108366563e-07 4.72254500501749 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 37 "37" NA "37_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370205317 0.507142857142857 -0.04625 NA NA NA NA -0.0301631851194042 -0.00543325986903495 9.50958343051305e-07 4.71891301655961 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 38 "38" NA "38_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370223364 0.507142857142857 -0.04625 NA NA NA NA -0.0301631656225932 -0.00543322528791254 9.50952516341161e-07 4.71887712375606 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 39 "39" NA "39_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370230551 0.507142857142857 -0.04625 NA NA NA NA -0.0301631590014699 -0.00543321152960127 9.50950204293359e-07 4.71886269261878 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 40 "40" NA "40_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.391807171700243 0.507142857142857 -0.04625 NA NA NA NA -0.018638785010516 0.193311590814029 -5.39699033449773e-05 -164.284781967246 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 41 "41" NA "41_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.997815320858631 0.507142857142857 -0.04625 NA NA NA NA 73.9560497336161 -10.3676554710027 0.00261477666266665 11629.067651274 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 42 "42" NA "42_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370162187 0.507142857142857 -0.04625 NA NA NA NA -0.0301660958546331 -0.0054366945577093 9.51538510367254e-07 4.72244956562646 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 43 "43" NA "43_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370152891 0.507142857142857 -0.04625 NA NA NA NA -0.0301660780298495 -0.0054366762264772 9.51535407350397e-07 4.72243073009429 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 44 "44" NA "44_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.404896771628315 0.507142857142857 -0.04625 NA NA NA NA -56.2601148648817 6.78580706615881 -0.00168200371891197 -7913.88803043768 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 45 "45" NA "45_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.405411103660933 0.507142857142857 -0.04625 NA NA NA NA -0.660753917865366 0.5047445180629 -0.00013777545122662 -453.793384887437 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 46 "46" NA "46_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.860924525009788 0.507142857142857 -0.04625 NA NA NA NA -11.2444348984049 -2.21709950936684 0.000605032911351247 1553.00814961547 127 129
