"Row.names" "dataset" "equation" "model" "type" "period" "reps" "run.no" "dep_4" "filename" "success.rate" "sigma" "N_mem" "A_mem" "a.AABW" "b.AABW" "c.AABW" "e.AABW" "a.NADW" "b.NADW" "c.NADW" "e.NADW" "lower" "upper"
"1" "LIG" "tanh" "UVic" "data" "Holocene" 23 "23" NA "23_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.511186564082184 0.507142857142857 -0.04625 NA NA NA NA 0.384581034904441 0.887412203875136 -0.000293244581061482 -653.966207086271 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 24 "24" NA "24_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.469083545063362 0.507142857142857 -0.04625 NA NA NA NA -0.0475399921536753 -0.00852414489435857 1.36205293804431e-06 10.4048076629688 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 25 "25" NA "25_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.518337186286137 0.507142857142857 -0.04625 NA NA NA NA 0.222243105194396 0.545446086319508 -0.000183775748444842 -395.258242413942 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 26 "26" NA "26_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.523919843267115 0.436666666666667 -0.04625 NA NA NA NA 4.32144245274003 14.9585617507538 -0.00532504780216897 -10364.052051693 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 27 "27" NA "27_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.424918833637202 0.507142857142857 -0.04625 NA NA NA NA -0.811132161457276 -0.447329756905097 6.58316320178843e-05 649.55432394288 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 28 "28" NA "28_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.520974174749296 0.507142857142857 -0.04625 NA NA NA NA 0.164613361949223 0.405073052585603 -0.000136466947562812 -293.593580956069 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 29 "29" NA "29_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.521737657461027 0.507142857142857 -0.04625 NA NA NA NA 454.9463963056 872.851922905646 -0.280437799072723 -655348.019684708 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 30 "30" NA "30_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.955674147535857 0.507142857142857 -0.04625 NA NA NA NA 23.9945627517391 11.2225221621626 -0.000895050092972241 -12953.8005514939 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 31 "31" NA "31_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.50513250877334 0.507142857142857 -0.04625 NA NA NA NA 2.17940941286695 4.96890676887639 -0.00164252205370207 -3646.3652330569 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 32 "32" NA "32_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.521162479874244 0.507142857142857 -0.04625 NA NA NA NA 327.856735050314 627.342892504618 -0.201561601706459 -471063.053581481 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 33 "33" NA "33_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.517631132983852 0.507142857142857 -0.04625 NA NA NA NA 175.054167977104 335.867926678431 -0.107911758483053 -252172.119783045 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 34 "34" NA "34_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.515895730754549 0.507142857142857 -0.04625 NA NA NA NA 2.7697913581034 8.29337253091256 -0.00289859525668084 -5839.79488540013 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 35 "35" NA "35_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.517186390075508 0.507142857142857 -0.04625 NA NA NA NA 4.75001949209323 16.2245311367054 -0.00576859383226002 -11254.0481244547 127 129
