lower,Lat,Lon,Ocean_depth,d13C,count,_merge,edgecolor
138.25,54.63,-16.35,2209.0,0.3325,,none,"(1, 0, 0, 0.5)"
138.75,54.63,-16.35,2209.0,0.36125,,none,"(1, 0, 0, 0.5)"
139.0,54.63,-16.35,2209.0,0.3825,,none,"(1, 0, 0, 0.5)"
139.25,54.63,-16.35,2209.0,0.40375000000000005,,none,"(1, 0, 0, 0.5)"
139.5,54.63,-16.35,2209.0,0.42500000000000004,,none,"(1, 0, 0, 0.5)"
139.75,54.63,-16.35,2209.0,0.44625000000000004,,none,"(1, 0, 0, 0.5)"
140.0,54.63,-16.35,2209.0,0.4675,,none,"(1, 0, 0, 0.5)"
140.25,54.63,-16.35,2209.0,0.48875,,none,"(1, 0, 0, 0.5)"
140.75,54.63,-16.35,2209.0,0.49,,none,"(1, 0, 0, 0.5)"
141.0,54.63,-16.35,2209.0,0.47000000000000003,,none,"(1, 0, 0, 0.5)"
141.25,54.63,-16.35,2209.0,0.45,,none,"(1, 0, 0, 0.5)"
141.5,54.63,-16.35,2209.0,0.43,,none,"(1, 0, 0, 0.5)"
141.75,54.63,-16.35,2209.0,0.41000000000000003,,none,"(1, 0, 0, 0.5)"
142.0,54.63,-16.35,2209.0,0.39,,none,"(1, 0, 0, 0.5)"
142.25,54.63,-16.35,2209.0,0.37,,none,"(1, 0, 0, 0.5)"
142.5,54.63,-16.35,2209.0,0.35,,none,"(1, 0, 0, 0.5)"
143.0,54.63,-16.35,2209.0,0.34,,none,"(1, 0, 0, 0.5)"
143.25,54.63,-16.35,2209.0,0.35000000000000003,,none,"(1, 0, 0, 0.5)"
143.5,54.63,-16.35,2209.0,0.36,,none,"(1, 0, 0, 0.5)"
143.75,54.63,-16.35,2209.0,0.37,,none,"(1, 0, 0, 0.5)"
144.0,54.63,-16.35,2209.0,0.38,,none,"(1, 0, 0, 0.5)"
144.25,54.63,-16.35,2209.0,0.39,,none,"(1, 0, 0, 0.5)"
144.5,54.63,-16.35,2209.0,0.4,,none,"(1, 0, 0, 0.5)"
144.75,54.63,-16.35,2209.0,0.41000000000000003,,none,"(1, 0, 0, 0.5)"
145.0,54.63,-16.35,2209.0,0.42,,none,"(1, 0, 0, 0.5)"
145.5,54.63,-16.35,2209.0,0.419,,none,"(1, 0, 0, 0.5)"
145.75,54.63,-16.35,2209.0,0.408,,none,"(1, 0, 0, 0.5)"
146.0,54.63,-16.35,2209.0,0.397,,none,"(1, 0, 0, 0.5)"
146.25,54.63,-16.35,2209.0,0.386,,none,"(1, 0, 0, 0.5)"
146.5,54.63,-16.35,2209.0,0.375,,none,"(1, 0, 0, 0.5)"
146.75,54.63,-16.35,2209.0,0.364,,none,"(1, 0, 0, 0.5)"
147.0,54.63,-16.35,2209.0,0.353,,none,"(1, 0, 0, 0.5)"
147.25,54.63,-16.35,2209.0,0.34199999999999997,,none,"(1, 0, 0, 0.5)"
147.5,54.63,-16.35,2209.0,0.331,,none,"(1, 0, 0, 0.5)"
148.0,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
148.25,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
148.5,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
148.75,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
149.0,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
149.25,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
149.5,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
149.75,54.63,-16.35,2209.0,,,none,"(1, 0, 0, 0.5)"
125.0,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
125.5,55.49,-14.7,2168.0,0.40816326530612246,,none,"(1, 0, 0, 0.5)"
125.75,55.49,-14.7,2168.0,0.4163265306122449,,none,"(1, 0, 0, 0.5)"
126.0,55.49,-14.7,2168.0,0.4244897959183674,,none,"(1, 0, 0, 0.5)"
126.25,55.49,-14.7,2168.0,0.4326530612244898,,none,"(1, 0, 0, 0.5)"
126.5,55.49,-14.7,2168.0,0.44081632653061226,,none,"(1, 0, 0, 0.5)"
126.75,55.49,-14.7,2168.0,0.44897959183673475,,none,"(1, 0, 0, 0.5)"
127.0,55.49,-14.7,2168.0,0.4571428571428572,,none,"(1, 0, 0, 0.5)"
127.25,55.49,-14.7,2168.0,0.4653061224489796,,none,"(1, 0, 0, 0.5)"
127.5,55.49,-14.7,2168.0,0.47346938775510206,,none,"(1, 0, 0, 0.5)"
127.75,55.49,-14.7,2168.0,0.4816326530612245,,none,"(1, 0, 0, 0.5)"
128.0,55.49,-14.7,2168.0,0.489795918367347,,none,"(1, 0, 0, 0.5)"
128.25,55.49,-14.7,2168.0,0.4979591836734694,,none,"(1, 0, 0, 0.5)"
128.5,55.49,-14.7,2168.0,0.5061224489795919,,none,"(1, 0, 0, 0.5)"
128.75,55.49,-14.7,2168.0,0.5142857142857143,,none,"(1, 0, 0, 0.5)"
129.0,55.49,-14.7,2168.0,0.5224489795918368,,none,"(1, 0, 0, 0.5)"
129.25,55.49,-14.7,2168.0,0.5306122448979592,,none,"(1, 0, 0, 0.5)"
129.5,55.49,-14.7,2168.0,0.5387755102040817,,none,"(1, 0, 0, 0.5)"
129.75,55.49,-14.7,2168.0,0.5469387755102041,,none,"(1, 0, 0, 0.5)"
130.0,55.49,-14.7,2168.0,0.5551020408163265,,none,"(1, 0, 0, 0.5)"
130.25,55.49,-14.7,2168.0,0.5632653061224491,,none,"(1, 0, 0, 0.5)"
130.5,55.49,-14.7,2168.0,0.5714285714285714,,none,"(1, 0, 0, 0.5)"
130.75,55.49,-14.7,2168.0,0.5795918367346939,,none,"(1, 0, 0, 0.5)"
131.0,55.49,-14.7,2168.0,0.5877551020408164,,none,"(1, 0, 0, 0.5)"
131.25,55.49,-14.7,2168.0,0.5959183673469388,,none,"(1, 0, 0, 0.5)"
131.5,55.49,-14.7,2168.0,0.6040816326530613,,none,"(1, 0, 0, 0.5)"
131.75,55.49,-14.7,2168.0,0.6122448979591837,,none,"(1, 0, 0, 0.5)"
132.0,55.49,-14.7,2168.0,0.6204081632653062,,none,"(1, 0, 0, 0.5)"
132.25,55.49,-14.7,2168.0,0.6285714285714286,,none,"(1, 0, 0, 0.5)"
132.5,55.49,-14.7,2168.0,0.6367346938775511,,none,"(1, 0, 0, 0.5)"
132.75,55.49,-14.7,2168.0,0.6448979591836735,,none,"(1, 0, 0, 0.5)"
133.0,55.49,-14.7,2168.0,0.653061224489796,,none,"(1, 0, 0, 0.5)"
133.25,55.49,-14.7,2168.0,0.6612244897959184,,none,"(1, 0, 0, 0.5)"
133.5,55.49,-14.7,2168.0,0.6693877551020408,,none,"(1, 0, 0, 0.5)"
133.75,55.49,-14.7,2168.0,0.6775510204081633,,none,"(1, 0, 0, 0.5)"
134.0,55.49,-14.7,2168.0,0.6857142857142857,,none,"(1, 0, 0, 0.5)"
134.25,55.49,-14.7,2168.0,0.6938775510204083,,none,"(1, 0, 0, 0.5)"
134.5,55.49,-14.7,2168.0,0.7020408163265306,,none,"(1, 0, 0, 0.5)"
134.75,55.49,-14.7,2168.0,0.7102040816326531,,none,"(1, 0, 0, 0.5)"
135.0,55.49,-14.7,2168.0,0.7183673469387756,,none,"(1, 0, 0, 0.5)"
135.25,55.49,-14.7,2168.0,0.726530612244898,,none,"(1, 0, 0, 0.5)"
135.5,55.49,-14.7,2168.0,0.7346938775510204,,none,"(1, 0, 0, 0.5)"
135.75,55.49,-14.7,2168.0,0.7428571428571429,,none,"(1, 0, 0, 0.5)"
136.0,55.49,-14.7,2168.0,0.7510204081632654,,none,"(1, 0, 0, 0.5)"
136.25,55.49,-14.7,2168.0,0.7591836734693878,,none,"(1, 0, 0, 0.5)"
136.5,55.49,-14.7,2168.0,0.7673469387755103,,none,"(1, 0, 0, 0.5)"
136.75,55.49,-14.7,2168.0,0.7755102040816327,,none,"(1, 0, 0, 0.5)"
137.0,55.49,-14.7,2168.0,0.7836734693877552,,none,"(1, 0, 0, 0.5)"
137.25,55.49,-14.7,2168.0,0.7918367346938776,,none,"(1, 0, 0, 0.5)"
137.75,55.49,-14.7,2168.0,0.7966666666666667,,none,"(1, 0, 0, 0.5)"
138.0,55.49,-14.7,2168.0,0.7933333333333333,,none,"(1, 0, 0, 0.5)"
138.25,55.49,-14.7,2168.0,0.79,,none,"(1, 0, 0, 0.5)"
138.5,55.49,-14.7,2168.0,0.7866666666666667,,none,"(1, 0, 0, 0.5)"
138.75,55.49,-14.7,2168.0,0.7833333333333333,,none,"(1, 0, 0, 0.5)"
139.25,55.49,-14.7,2168.0,0.7835,,none,"(1, 0, 0, 0.5)"
139.5,55.49,-14.7,2168.0,0.787,,none,"(1, 0, 0, 0.5)"
139.75,55.49,-14.7,2168.0,0.7905,,none,"(1, 0, 0, 0.5)"
140.0,55.49,-14.7,2168.0,0.794,,none,"(1, 0, 0, 0.5)"
140.25,55.49,-14.7,2168.0,0.7975,,none,"(1, 0, 0, 0.5)"
140.5,55.49,-14.7,2168.0,0.801,,none,"(1, 0, 0, 0.5)"
140.75,55.49,-14.7,2168.0,0.8045,,none,"(1, 0, 0, 0.5)"
141.0,55.49,-14.7,2168.0,0.808,,none,"(1, 0, 0, 0.5)"
141.25,55.49,-14.7,2168.0,0.8115,,none,"(1, 0, 0, 0.5)"
141.5,55.49,-14.7,2168.0,0.815,,none,"(1, 0, 0, 0.5)"
141.75,55.49,-14.7,2168.0,0.8185,,none,"(1, 0, 0, 0.5)"
142.0,55.49,-14.7,2168.0,0.822,,none,"(1, 0, 0, 0.5)"
142.25,55.49,-14.7,2168.0,0.8255,,none,"(1, 0, 0, 0.5)"
142.5,55.49,-14.7,2168.0,0.829,,none,"(1, 0, 0, 0.5)"
142.75,55.49,-14.7,2168.0,0.8325,,none,"(1, 0, 0, 0.5)"
143.0,55.49,-14.7,2168.0,0.836,,none,"(1, 0, 0, 0.5)"
143.25,55.49,-14.7,2168.0,0.8395,,none,"(1, 0, 0, 0.5)"
143.5,55.49,-14.7,2168.0,0.843,,none,"(1, 0, 0, 0.5)"
143.75,55.49,-14.7,2168.0,0.8465,,none,"(1, 0, 0, 0.5)"
144.25,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
144.5,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
144.75,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
145.0,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
145.25,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
145.5,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
145.75,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
146.0,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
146.25,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
146.5,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
146.75,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
147.0,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
147.25,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
147.5,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
147.75,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
148.0,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
148.25,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
148.5,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
148.75,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
149.0,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
149.25,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
149.5,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
149.75,55.49,-14.7,2168.0,,,none,"(1, 0, 0, 0.5)"
125.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
125.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
125.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
125.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
126.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
126.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
126.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
126.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
127.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
127.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
127.75,56.16,-31.99,2295.0,0.9095652173913044,,none,"(1, 0, 0, 0.5)"
128.0,56.16,-31.99,2295.0,0.9191304347826087,,none,"(1, 0, 0, 0.5)"
128.25,56.16,-31.99,2295.0,0.928695652173913,,none,"(1, 0, 0, 0.5)"
128.5,56.16,-31.99,2295.0,0.9382608695652175,,none,"(1, 0, 0, 0.5)"
128.75,56.16,-31.99,2295.0,0.9478260869565218,,none,"(1, 0, 0, 0.5)"
129.0,56.16,-31.99,2295.0,0.9573913043478262,,none,"(1, 0, 0, 0.5)"
129.25,56.16,-31.99,2295.0,0.9669565217391305,,none,"(1, 0, 0, 0.5)"
129.5,56.16,-31.99,2295.0,0.9765217391304348,,none,"(1, 0, 0, 0.5)"
129.75,56.16,-31.99,2295.0,0.9860869565217392,,none,"(1, 0, 0, 0.5)"
130.0,56.16,-31.99,2295.0,0.9956521739130435,,none,"(1, 0, 0, 0.5)"
130.25,56.16,-31.99,2295.0,1.0052173913043478,,none,"(1, 0, 0, 0.5)"
130.5,56.16,-31.99,2295.0,1.0147826086956522,,none,"(1, 0, 0, 0.5)"
130.75,56.16,-31.99,2295.0,1.0243478260869565,,none,"(1, 0, 0, 0.5)"
131.0,56.16,-31.99,2295.0,1.0339130434782609,,none,"(1, 0, 0, 0.5)"
131.25,56.16,-31.99,2295.0,1.0434782608695654,,none,"(1, 0, 0, 0.5)"
131.5,56.16,-31.99,2295.0,1.0530434782608697,,none,"(1, 0, 0, 0.5)"
131.75,56.16,-31.99,2295.0,1.062608695652174,,none,"(1, 0, 0, 0.5)"
132.0,56.16,-31.99,2295.0,1.0721739130434784,,none,"(1, 0, 0, 0.5)"
132.25,56.16,-31.99,2295.0,1.0817391304347828,,none,"(1, 0, 0, 0.5)"
132.5,56.16,-31.99,2295.0,1.091304347826087,,none,"(1, 0, 0, 0.5)"
132.75,56.16,-31.99,2295.0,1.1008695652173914,,none,"(1, 0, 0, 0.5)"
133.0,56.16,-31.99,2295.0,1.1104347826086958,,none,"(1, 0, 0, 0.5)"
133.5,56.16,-31.99,2295.0,1.1043478260869566,,none,"(1, 0, 0, 0.5)"
133.75,56.16,-31.99,2295.0,1.088695652173913,,none,"(1, 0, 0, 0.5)"
134.0,56.16,-31.99,2295.0,1.0730434782608698,,none,"(1, 0, 0, 0.5)"
134.25,56.16,-31.99,2295.0,1.0573913043478262,,none,"(1, 0, 0, 0.5)"
134.5,56.16,-31.99,2295.0,1.0417391304347827,,none,"(1, 0, 0, 0.5)"
134.75,56.16,-31.99,2295.0,1.0260869565217392,,none,"(1, 0, 0, 0.5)"
135.0,56.16,-31.99,2295.0,1.0104347826086957,,none,"(1, 0, 0, 0.5)"
135.25,56.16,-31.99,2295.0,0.9947826086956523,,none,"(1, 0, 0, 0.5)"
135.5,56.16,-31.99,2295.0,0.9791304347826087,,none,"(1, 0, 0, 0.5)"
135.75,56.16,-31.99,2295.0,0.9634782608695653,,none,"(1, 0, 0, 0.5)"
136.0,56.16,-31.99,2295.0,0.9478260869565218,,none,"(1, 0, 0, 0.5)"
136.25,56.16,-31.99,2295.0,0.9321739130434783,,none,"(1, 0, 0, 0.5)"
136.5,56.16,-31.99,2295.0,0.9165217391304348,,none,"(1, 0, 0, 0.5)"
136.75,56.16,-31.99,2295.0,0.9008695652173914,,none,"(1, 0, 0, 0.5)"
137.0,56.16,-31.99,2295.0,0.8852173913043478,,none,"(1, 0, 0, 0.5)"
137.25,56.16,-31.99,2295.0,0.8695652173913044,,none,"(1, 0, 0, 0.5)"
137.5,56.16,-31.99,2295.0,0.8539130434782609,,none,"(1, 0, 0, 0.5)"
137.75,56.16,-31.99,2295.0,0.8382608695652174,,none,"(1, 0, 0, 0.5)"
138.0,56.16,-31.99,2295.0,0.8226086956521739,,none,"(1, 0, 0, 0.5)"
138.25,56.16,-31.99,2295.0,0.8069565217391305,,none,"(1, 0, 0, 0.5)"
138.5,56.16,-31.99,2295.0,0.7913043478260869,,none,"(1, 0, 0, 0.5)"
138.75,56.16,-31.99,2295.0,0.7756521739130435,,none,"(1, 0, 0, 0.5)"
139.25,56.16,-31.99,2295.0,0.7718181818181818,,none,"(1, 0, 0, 0.5)"
139.5,56.16,-31.99,2295.0,0.7836363636363637,,none,"(1, 0, 0, 0.5)"
139.75,56.16,-31.99,2295.0,0.7954545454545454,,none,"(1, 0, 0, 0.5)"
140.0,56.16,-31.99,2295.0,0.8072727272727273,,none,"(1, 0, 0, 0.5)"
140.25,56.16,-31.99,2295.0,0.8190909090909091,,none,"(1, 0, 0, 0.5)"
140.5,56.16,-31.99,2295.0,0.8309090909090909,,none,"(1, 0, 0, 0.5)"
140.75,56.16,-31.99,2295.0,0.8427272727272728,,none,"(1, 0, 0, 0.5)"
141.0,56.16,-31.99,2295.0,0.8545454545454545,,none,"(1, 0, 0, 0.5)"
141.25,56.16,-31.99,2295.0,0.8663636363636363,,none,"(1, 0, 0, 0.5)"
141.5,56.16,-31.99,2295.0,0.8781818181818182,,none,"(1, 0, 0, 0.5)"
142.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
142.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
142.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
142.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
143.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
143.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
143.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
143.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
144.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
144.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
144.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
144.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
145.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
145.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
145.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
145.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
146.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
146.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
146.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
146.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
147.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
147.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
147.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
147.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
148.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
148.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
148.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
148.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
149.0,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
149.25,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
149.5,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
149.75,56.16,-31.99,2295.0,,,none,"(1, 0, 0, 0.5)"
125.0,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
125.25,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
125.5,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
125.75,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
126.0,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
126.25,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
126.5,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
126.75,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
127.0,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
127.25,57.51,-15.85,1134.0,,,none,"(1, 0, 0, 0.5)"
127.75,57.51,-15.85,1134.0,0.30615384615384617,,none,"(1, 0, 0, 0.5)"
128.0,57.51,-15.85,1134.0,0.3123076923076923,,none,"(1, 0, 0, 0.5)"
128.25,57.51,-15.85,1134.0,0.31846153846153846,,none,"(1, 0, 0, 0.5)"
128.5,57.51,-15.85,1134.0,0.3246153846153846,,none,"(1, 0, 0, 0.5)"
128.75,57.51,-15.85,1134.0,0.33076923076923076,,none,"(1, 0, 0, 0.5)"
129.0,57.51,-15.85,1134.0,0.33692307692307694,,none,"(1, 0, 0, 0.5)"
129.25,57.51,-15.85,1134.0,0.34307692307692306,,none,"(1, 0, 0, 0.5)"
129.5,57.51,-15.85,1134.0,0.34923076923076923,,none,"(1, 0, 0, 0.5)"
129.75,57.51,-15.85,1134.0,0.3553846153846154,,none,"(1, 0, 0, 0.5)"
130.0,57.51,-15.85,1134.0,0.36153846153846153,,none,"(1, 0, 0, 0.5)"
130.25,57.51,-15.85,1134.0,0.3676923076923077,,none,"(1, 0, 0, 0.5)"
130.5,57.51,-15.85,1134.0,0.37384615384615383,,none,"(1, 0, 0, 0.5)"
131.0,57.51,-15.85,1134.0,0.37333333333333335,,none,"(1, 0, 0, 0.5)"
131.25,57.51,-15.85,1134.0,0.3666666666666667,,none,"(1, 0, 0, 0.5)"
131.5,57.51,-15.85,1134.0,0.36,,none,"(1, 0, 0, 0.5)"
131.75,57.51,-15.85,1134.0,0.35333333333333333,,none,"(1, 0, 0, 0.5)"
132.0,57.51,-15.85,1134.0,0.3466666666666667,,none,"(1, 0, 0, 0.5)"
132.25,57.51,-15.85,1134.0,0.34,,none,"(1, 0, 0, 0.5)"
132.5,57.51,-15.85,1134.0,0.33333333333333337,,none,"(1, 0, 0, 0.5)"
132.75,57.51,-15.85,1134.0,0.32666666666666666,,none,"(1, 0, 0, 0.5)"
133.25,57.51,-15.85,1134.0,0.3057142857142857,,none,"(1, 0, 0, 0.5)"
133.5,57.51,-15.85,1134.0,0.2914285714285714,,none,"(1, 0, 0, 0.5)"
133.75,57.51,-15.85,1134.0,0.27714285714285714,,none,"(1, 0, 0, 0.5)"
134.0,57.51,-15.85,1134.0,0.26285714285714284,,none,"(1, 0, 0, 0.5)"
134.25,57.51,-15.85,1134.0,0.24857142857142855,,none,"(1, 0, 0, 0.5)"
134.5,57.51,-15.85,1134.0,0.2342857142857143,,none,"(1, 0, 0, 0.5)"
135.0,57.51,-15.85,1134.0,0.30428571428571427,,none,"(1, 0, 0, 0.5)"
135.25,57.51,-15.85,1134.0,0.38857142857142857,,none,"(1, 0, 0, 0.5)"
135.5,57.51,-15.85,1134.0,0.47285714285714286,,none,"(1, 0, 0, 0.5)"
135.75,57.51,-15.85,1134.0,0.5571428571428572,,none,"(1, 0, 0, 0.5)"
136.0,57.51,-15.85,1134.0,0.6414285714285715,,none,"(1, 0, 0, 0.5)"
136.25,57.51,-15.85,1134.0,0.7257142857142858,,none,"(1, 0, 0, 0.5)"
136.75,57.51,-15.85,1134.0,0.8533333333333334,,none,"(1, 0, 0, 0.5)"
137.0,57.51,-15.85,1134.0,0.8966666666666667,,none,"(1, 0, 0, 0.5)"
137.25,57.51,-15.85,1134.0,0.9400000000000001,,none,"(1, 0, 0, 0.5)"
137.5,57.51,-15.85,1134.0,0.9833333333333334,,none,"(1, 0, 0, 0.5)"
137.75,57.51,-15.85,1134.0,1.0266666666666668,,none,"(1, 0, 0, 0.5)"
138.25,57.51,-15.85,1134.0,1.075,,none,"(1, 0, 0, 0.5)"
138.5,57.51,-15.85,1134.0,1.08,,none,"(1, 0, 0, 0.5)"
138.75,57.51,-15.85,1134.0,1.085,,none,"(1, 0, 0, 0.5)"
139.0,57.51,-15.85,1134.0,1.09,,none,"(1, 0, 0, 0.5)"
139.25,57.51,-15.85,1134.0,1.095,,none,"(1, 0, 0, 0.5)"
139.5,57.51,-15.85,1134.0,1.1,,none,"(1, 0, 0, 0.5)"
139.75,57.51,-15.85,1134.0,1.105,,none,"(1, 0, 0, 0.5)"
140.0,57.51,-15.85,1134.0,1.1099999999999999,,none,"(1, 0, 0, 0.5)"
140.25,57.51,-15.85,1134.0,1.115,,none,"(1, 0, 0, 0.5)"
140.5,57.51,-15.85,1134.0,1.1199999999999999,,none,"(1, 0, 0, 0.5)"
140.75,57.51,-15.85,1134.0,1.125,,none,"(1, 0, 0, 0.5)"
141.0,57.51,-15.85,1134.0,1.13,,none,"(1, 0, 0, 0.5)"
141.25,57.51,-15.85,1134.0,1.135,,none,"(1, 0, 0, 0.5)"
141.75,57.51,-15.85,1134.0,1.0616666666666665,,none,"(1, 0, 0, 0.5)"
142.0,57.51,-15.85,1134.0,0.9833333333333333,,none,"(1, 0, 0, 0.5)"
142.25,57.51,-15.85,1134.0,0.905,,none,"(1, 0, 0, 0.5)"
142.5,57.51,-15.85,1134.0,0.8266666666666667,,none,"(1, 0, 0, 0.5)"
142.75,57.51,-15.85,1134.0,0.7483333333333333,,none,"(1, 0, 0, 0.5)"
143.25,57.51,-15.85,1134.0,0.74,,none,"(1, 0, 0, 0.5)"
143.5,57.51,-15.85,1134.0,0.81,,none,"(1, 0, 0, 0.5)"
143.75,57.51,-15.85,1134.0,0.88,,none,"(1, 0, 0, 0.5)"
144.0,57.51,-15.85,1134.0,0.95,,none,"(1, 0, 0, 0.5)"
144.25,57.51,-15.85,1134.0,1.02,,none,"(1, 0, 0, 0.5)"
144.5,57.51,-15.85,1134.0,1.0899999999999999,,none,"(1, 0, 0, 0.5)"
145.0,57.51,-15.85,1134.0,1.1257142857142857,,none,"(1, 0, 0, 0.5)"
145.25,57.51,-15.85,1134.0,1.0914285714285714,,none,"(1, 0, 0, 0.5)"
145.5,57.51,-15.85,1134.0,1.0571428571428572,,none,"(1, 0, 0, 0.5)"
145.75,57.51,-15.85,1134.0,1.022857142857143,,none,"(1, 0, 0, 0.5)"
146.0,57.51,-15.85,1134.0,0.9885714285714287,,none,"(1, 0, 0, 0.5)"
146.25,57.51,-15.85,1134.0,0.9542857142857143,,none,"(1, 0, 0, 0.5)"
146.75,57.51,-15.85,1134.0,0.895,,none,"(1, 0, 0, 0.5)"
147.0,57.51,-15.85,1134.0,0.87,,none,"(1, 0, 0, 0.5)"
147.25,57.51,-15.85,1134.0,0.845,,none,"(1, 0, 0, 0.5)"
147.5,57.51,-15.85,1134.0,0.8200000000000001,,none,"(1, 0, 0, 0.5)"
147.75,57.51,-15.85,1134.0,0.795,,none,"(1, 0, 0, 0.5)"
148.25,57.51,-15.85,1134.0,0.7742857142857144,,none,"(1, 0, 0, 0.5)"
148.5,57.51,-15.85,1134.0,0.7785714285714286,,none,"(1, 0, 0, 0.5)"
