nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,9.132628221694187864e-01,9.099375596711817282e-01,8.810035238877129693e-01,8.582454006364433896e-01,8.061830310141028244e-01,7.440391008832489828e-01,7.674092757517070318e-01,7.881310006147539404e-01,7.717587305871077552e-01,7.430108714938901127e-01,7.142630124006724701e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,9.310997204336776134e-01,9.244860282917024552e-01,8.733602825008039972e-01,8.480307835197142818e-01,7.887769430360884737e-01,7.243655036382596890e-01,7.477356785067177380e-01,7.442969032497250836e-01,7.291798037895256268e-01,7.109589675407747000e-01,6.826269271349504342e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,9.484742539104126235e-01,9.388301074455808193e-01,8.758981171017422573e-01,8.346347371413185279e-01,7.753808966576927197e-01,7.046919063932703953e-01,7.083859139314055975e-01,7.004628058846962269e-01,6.853457064244968810e-01,6.671248701757459543e-01,6.489040339269949165e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,9.663425848948172803e-01,9.465244880695343754e-01,8.838109118506843886e-01,8.173586812562347870e-01,7.557581682356021568e-01,6.813176246166432470e-01,6.696409087030396057e-01,6.617178006563301240e-01,6.466007011961307782e-01,6.283798649473797404e-01,6.101590286986288136e-01,5.858517169927883739e-01,5.810157972481834188e-01,5.761798775035784637e-01,5.713439577589733975e-01,5.665080380143684424e-01,5.523892434336815649e-01,5.468238484181354719e-01,5.376563652616536126e-01,5.272525296602261768e-01,5.168486940587988521e-01,5.064448584573714163e-01,4.960410228559440360e-01,4.856371872545166557e-01,4.665941632539344353e-01,4.388356002222900676e-01,4.110770371906456999e-01,3.833184741590013322e-01,3.555599111273569646e-01,3.278013480957125969e-01,3.000427850640682292e-01,2.722842220324238616e-01,2.485414311400178655e-01,2.348914658053350146e-01,2.270131457470703218e-01,2.223532889265923962e-01,2.176934321061144983e-01,2.130335752856365727e-01,2.083737184651586749e-01,2.037138616446807493e-01,1.990540048242028237e-01,1.943941480037249259e-01,1.897342911832470280e-01,1.850744343627691024e-01,1.823850252004307337e-01,1.801350161199766486e-01,1.791912236035789474e-01,1.784728982177579137e-01,1.774098617297253933e-01,1.761743390022940670e-01,1.749388162748626852e-01,1.737032935474313589e-01,1.724677708200000326e-01,1.712322480925686508e-01,1.699967253651373245e-01,1.687612026377059427e-01,1.675256799102746164e-01,1.662901571828432901e-01,1.650546344554119083e-01,1.656424208529477804e-01,1.668875908125466156e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,9.844081554661995304e-01,9.542895684683069257e-01,8.776967201358791826e-01,7.962026158644630591e-01,7.316040372943636294e-01,6.554682141508578752e-01,6.374339290160457860e-01,6.280618875646268862e-01,6.129447881044274293e-01,5.947239518556765026e-01,5.614776066264607346e-01,5.340692447401034215e-01,5.292333249954985774e-01,5.243974052508935113e-01,5.130395321727867497e-01,4.974996010750110109e-01,4.819596699772352721e-01,4.763942749616891792e-01,4.708669282557276792e-01,4.653395815497661792e-01,4.586077414913500849e-01,4.482039058899227602e-01,4.378000702884953244e-01,4.273962346870678886e-01,4.083532106864857791e-01,3.805946476548414115e-01,3.528360846231969883e-01,3.250775215915526206e-01,2.973189585599082529e-01,2.776008839779695037e-01,2.639509186432866250e-01,2.503009533086038019e-01,2.366509879739208677e-01,2.230010226392380168e-01,2.151227025809732962e-01,2.104628457604953984e-01,2.058029889400174728e-01,2.011431321195395749e-01,1.964832752990616771e-01,1.918234184785837515e-01,1.889646786819542679e-01,1.867146696015001828e-01,1.844646605210461254e-01,1.822146514405920403e-01,1.799646423601379275e-01,1.777146332796838424e-01,1.767708407632861412e-01,1.760525153774651075e-01,1.753341899916440738e-01,1.746158646058230401e-01,1.738975392200020065e-01,1.731792138341809451e-01,1.723088847052437478e-01,1.710733619778123937e-01,1.698378392503810397e-01,1.686023165229497134e-01,1.673667937955183593e-01,1.661312710680870053e-01,1.648957483406556790e-01,1.654835347381914956e-01,1.667287046977903309e-01,1.679738746573891661e-01,1.692190446169880014e-01,1.704642145765868644e-01,1.717093845361856996e-01,1.729545544957845349e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.001923405778156972e+00,9.679640698570990409e-01,8.656293629528604150e-01,7.800728084961887632e-01,7.104479719025917905e-01,6.296188036850722813e-01,6.115845185502603032e-01,5.944059744729235373e-01,5.774236593232563441e-01,5.435593968485161742e-01,5.096951343737757822e-01,4.822867724874185802e-01,4.736898209118919345e-01,4.581498898141161957e-01,4.426099587163404570e-01,4.270700276185646627e-01,4.115300965207889794e-01,4.059647015052428864e-01,4.004373547992813864e-01,3.949100080933198864e-01,3.893826613873583864e-01,3.838553146813968864e-01,3.783279679754353864e-01,3.691552821196192880e-01,3.501122581190370675e-01,3.223536950873926998e-01,3.066603368159210863e-01,2.930103714812382631e-01,2.793604061465553845e-01,2.657104408118725059e-01,2.520604754771896272e-01,2.384105101425067763e-01,2.247605448078238977e-01,2.111105794731410190e-01,2.032322594148762984e-01,1.985724025943983728e-01,1.955443321634778575e-01,1.932943230830237447e-01,1.910443140025696596e-01,1.887943049221155745e-01,1.865442958416614894e-01,1.842942867612074043e-01,1.820442776807533192e-01,1.797942686002992341e-01,1.775442595198451490e-01,1.752942504393910361e-01,1.743504579229933626e-01,1.736321325371723290e-01,1.729138071513512953e-01,1.721954817655302339e-01,1.714771563797092002e-01,1.707588309938881665e-01,1.700405056080671329e-01,1.693221802222460992e-01,1.686038548364250933e-01,1.678855294506040596e-01,1.671672040647829982e-01,1.659723849533307483e-01,1.647368622258993942e-01,1.653246486234352386e-01,1.665698185830340738e-01,1.678149885426329091e-01,1.690601585022317443e-01,1.703053284618305796e-01,1.715504984214294426e-01,1.727956683810282779e-01,1.740408383406271131e-01,1.752860083002259484e-01,1.765311782598247836e-01,1.777763482194236189e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
