nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,5.753811568800700771e-01,5.687284299309030011e-01,5.670304167071469337e-01,5.664631530286463601e-01,5.657776996137293679e-01,5.639919223838243401e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,5.896039216885865519e-01,5.811543216148771229e-01,5.737793162852522499e-01,5.715441272200542100e-01,5.691512716625257706e-01,5.667584161049974423e-01,5.672602897110587961e-01,5.679145174836247589e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,6.185918085822312840e-01,6.062426621295448070e-01,5.962112560575404396e-01,5.910782181253589895e-01,5.886853625678305502e-01,5.779892466950476981e-01,5.780409426749326673e-01,5.781500344955911030e-01,5.689914283252650584e-01,5.650365146404898731e-01,5.627638846560478747e-01,5.615855997863568039e-01,5.601238543432720540e-01,5.570558323176240112e-01,5.553079511879768226e-01,5.550029971914516302e-01,5.546980431949264378e-01,5.547291084132047745e-01,5.548194711399779822e-01,5.549098338667511898e-01,5.546991335344189089e-01,5.544376029502002812e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,6.529534736033177911e-01,6.401732443527278216e-01,6.259674706812596856e-01,6.149974054094938802e-01,6.036009973284393038e-01,5.922045892473846163e-01,5.846240595601004397e-01,5.754654533897742841e-01,5.663068472194481284e-01,5.623519335346729431e-01,5.593153185238186609e-01,5.562787035129641566e-01,5.536193626771958032e-01,5.505513406515477604e-01,5.474833186258997175e-01,5.444152966002516747e-01,5.415928722284391039e-01,5.414206200934015278e-01,5.411590895091829001e-01,5.408975589249643834e-01,5.406360283407458667e-01,5.403744977565272389e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,6.892323493957519531e-01,6.764521201451618726e-01,6.588955197417944998e-01,6.379090547561645508e-01,6.204015016555785023e-01,6.090050935745239258e-01,5.997345973086612991e-01,5.858463671533375994e-01,5.648637010205176390e-01,5.591351783413684995e-01,5.560985633305141063e-01,5.512726583075799880e-01,5.467104357342388310e-01,5.436424137085906771e-01,5.405743916829426343e-01,5.349386834094953524e-01,5.293029751360481816e-01,5.270780233414689153e-01,5.254549697490429327e-01,5.243765253598997589e-01,5.241149947756812422e-01,5.238534641914627255e-01,5.221285521163099297e-01,5.203266199626869204e-01,5.184951927754786194e-01,5.165457854539284854e-01,5.145963781323783515e-01,5.137199362668936065e-01,5.141548966254887443e-01,5.145898569840838821e-01,5.145061744485277533e-01,5.136445275717449466e-01,5.127828806949620288e-01,5.121979008212664830e-01,5.121267310961615804e-01,5.120555613710566778e-01,5.119843916459516642e-01,5.119358668333801043e-01,5.118873420208085445e-01,5.118388172082370957e-01,5.121904470555362909e-01,5.127575447966122857e-01,5.133246425376882804e-01,5.138917402787641642e-01,5.141366908737315944e-01,5.143816414686989136e-01,5.146265920636662328e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,7.401653725816227380e-01,7.135426265445390381e-01,6.909597860433225325e-01,6.699733210576925835e-01,6.509379817022238335e-01,6.306741499508295989e-01,6.043245733349928983e-01,5.833419072021730489e-01,5.623592410693529775e-01,5.551098218799359607e-01,5.502839168570017314e-01,5.454580118340677242e-01,5.390702267851509299e-01,5.332535445205939251e-01,5.276178362471468652e-01,5.219821279736994724e-01,5.163464197002523015e-01,5.141214679056730352e-01,5.124984143132469416e-01,5.108753607208208480e-01,5.092523071283947544e-01,5.070733243008712643e-01,5.048963327924458344e-01,5.030944006388229361e-01,5.012924684852000379e-01,4.994905363315769176e-01,4.976886041779539638e-01,4.963518811866558522e-01,4.954902343098730455e-01,4.946285874330901833e-01,4.937669405563073211e-01,4.929052936795244588e-01,4.920436468027416521e-01,4.914665926484327318e-01,4.914180678358611165e-01,4.913695430232896122e-01,4.913210182107180524e-01,4.912724933981464925e-01,4.912239685855750437e-01,4.911812373617673311e-01,4.916241356711681942e-01,4.921912334122441890e-01,4.927583311533201282e-01,4.933254288943960120e-01,4.938925266354720067e-01,4.944596243765479460e-01,4.950267221176238852e-01,4.968182084135541743e-01,4.952256675508669437e-01,4.930863477918975279e-01,4.909470280329281122e-01,4.888077082739586965e-01,4.866683885149892808e-01,4.845290687560198650e-01,4.823897489970504493e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
