lower,d13C_ind,stdev_ind,d13C_pac,stdev_pac,d13C_atl,stdev_atl,d13C,stdev
2.0,0.38916666666666666,0.0,0.29815025689474006,0.07630005064590394,0.8387881425150446,0.08636961684513013,0.4424003202413316,0.06424435803423578
3.0,0.29333333333333333,0.0,0.3278068228594469,0.05289815755527751,0.812641854975686,0.04311641741818149,0.43522389752039603,0.040600881050288064
4.0,0.32133333333333336,0.0,0.2848824283410411,0.05014728210496636,0.8247856171379074,0.043571437758024516,0.418646056281632,0.039123331771157524
5.0,0.2207142857142857,0.0,0.30394124576470866,0.0546272140481827,0.8047708631967281,0.05807063417399806,0.40590173046461797,0.04511094536876889
6.0,0.11666666666666668,0.0,0.24681102697146498,0.03626705694649116,0.78052268796242,0.06190486812620762,0.3476304143242435,0.035436702960523266
7.0,0.31,0.0,0.129376501065998,0.022924211646773933,0.8018279438405796,0.07375509628155129,0.32153913620361657,0.030536088337803934
